브랜드명,지점명,시도명,시군구명,주소
파스쿠찌,울산수암로점,울산광역시,남구,울산광역시 남구 신남로 103(신정동)
파스쿠찌,대전롯데점,대전광역시,서구,"대전 서구 계룡로 599(탄방동91-23), 한밭새마을금고 1층"
파스쿠찌,연세심혈관병원점,서울특별시,서대문구,"서울시 서대문구 연세로 50-1, 1층(신촌동, 심장혈관병원)"
파스쿠찌,대구침산점,대구광역시,북구,대구광역시 북구 옥산로 95
파스쿠찌,전북고창점,전라북도,고창군,"전라북도 고창군 고창읍 중앙로 321, 1층"
파스쿠찌,영광백수해안도로점,전라남도,영광군,전라남도 영광군 해안로 1389
파스쿠찌,거제하청점,경상남도,거제시,경남 거제시 하청면 하청리 857 -1
파스쿠찌,울산굿모닝병원점,울산광역시,남구,울산광역시 남구 달동 972번지 외(굿모닝병원 1층)
파스쿠찌,강서NC백화점,서울특별시,강서구,서울특별시 강서구 강서로 56길 17 NC백화점 강서점 8층
파스쿠찌,대구금호점,대구광역시,북구,대구 북구 금호동 806번지
파스쿠찌,용산아이파크몰점,서울특별시,용산구,"서울특별시 용산구 한강대로 23길 55, 5층 5-2호"
파스쿠찌,안산선부역점,경기도,안산시,"경기도 안산시 단원구 선부광장로 27 115,116호"
파스쿠찌,안양명학역점,경기도,안양시,경기도 안양시 만안구 덕천로 54  에버앤비스퀘어 1층
파스쿠찌,평택 안중점,경기도,평택시,"경기도 평택시 안중읍 안현로 338, 1층"
파스쿠찌,청주사천점,충청북도,청주시,"충청북도 청주시 청원구 사뜸로 95, 1층"
파스쿠찌,안성휴게소하행점,경기도,안성시,경기도 안성시 원곡면 반제리 642-6 안성휴게소하행
파스쿠찌,수원망포점,경기도,수원시,"경기도 수원시 영통구 영통로 174번길 5, 1층 101호"
파스쿠찌,목동 하이페리온 2점,서울특별시,양천구,"서울특별시 양천구 오목로 300, 하이페리온 2차 205동 106호"
파스쿠찌,광주화정역점,광주광역시,서구,광주광역시 서구 상무대로 1048
파스쿠찌,춘천메가박스점,강원도,춘천시,강원도 춘천시 온의동 587-8
파스쿠찌,몰오브광양점,전라남도,광양시,전라남도 광양시 금호동 624-24 몰오브광양 104호
파스쿠찌,강릉올림픽파크점,강원도,강릉시,강원도 강릉시 포남동 296
파스쿠찌,울산매곡점,울산광역시,북구,울산광역시 북구 괴정1길 122(매곡동 616-8)
파스쿠찌,대구 성서이곡점,대구광역시,달서구,대구광역시 달서구 달구벌대로 251길 25
파스쿠찌,대구 만촌점,대구광역시,수성구,대구시 수성구 화랑로 114(1329-32)
파스쿠찌,경기 광주역점,경기도,광주시,경기 광주시 장지동 42-4 대광프라자1층
파스쿠찌,대구서재점,대구광역시,달성군,"대구광역시 달성군 다사읍 서재로7길 8 1,2층"
파스쿠찌,파주지혜의숲점,경기도,파주시,경기도 파주시 회동길 145
파스쿠찌,순천 조례점,전라남도,순천시,"전라남도 순천시 태봉길 41 드림프라자 (101,201호)"
파스쿠찌,창동점,서울특별시,도봉구,서울특별시 도봉구 창5동 715-14 2층
파스쿠찌,삼척해변점,강원도,삼척시,강원도 삼척시 갈천동 14번지 테마타운 제4동 102호
파스쿠찌,여수역점,전라남도,여수시,전라남도 여수시 망양로2 여수엑스포역사
파스쿠찌,제주 탑동점,제주특별자치도,제주시,제주특별자치도 제주시 일도 1동 1276-7
파스쿠찌,제주 유수암점,제주특별자치도,제주시,"대한민국 제주특별자치도 제주시 애월읍 유수암리 1014, 102호"
파스쿠찌,거제장평점,경상남도,거제시,경상남도 거제시 장평동 141-1  1층
파스쿠찌,경산중앙병원점,경상북도,경산시,경상북도 경산시 백천동 4-2 경산중앙병원 1층
파스쿠찌,대구 영남대점,경상북도,경산시,경상북도 경산시 조영동 247-5
파스쿠찌,김포구래점,경기도,김포시,경기도 김포시 김포한강9로 80 다온프라자 110호
파스쿠찌,남경주IC점,경상북도,경주시,경상북도 경주시 외동읍 산업로 2747
파스쿠찌,아산 테크노밸리점,충청남도,아산시,"충청남도 아산시 둔포면 아산밸리중앙로 85, 1동 105호"
파스쿠찌,온양점,충청남도,아산시,"충청남도 아산시 온천대로 1462, 온양제일오텔 1층"
파스쿠찌,당진시청점,충청남도,당진시,"충남 당진시 시청2로 20, GJ빌딩 101호"
파스쿠찌,안동성소병원점,경상북도,안동시,경상북도 안동시 서동문로 99
파스쿠찌,연세우리라운지점,서울특별시,서대문구,서울특별시 서대문구 연세로 50-1
파스쿠찌,부산남천점,부산광역시,수영구,부산광역시 수영구 황령대로 487
파스쿠찌,대전우송대점,대전광역시,동구,대전광역시 동구 백룡로 6
파스쿠찌,목포신항만점,전라남도,목포시,전라남도 목포시 신항로 264
파스쿠찌,구미 상모점,경상북도,구미시,경상북도 구미시 박정희로 101
파스쿠찌,부산대정문점,부산광역시,금정구,부산광역시 금정구 장전동 400-31번지
파스쿠찌,부천현대중동점,경기도,부천시,경기도 부천시 원미구 석천로177번길 38
파스쿠찌,포항송도비치점,경상북도,포항시,포항시 남구 희망대로 1245
파스쿠찌,세종퍼스트점,세종특별자치시,세종특별자치시,"세종특별자치시 나리로 38, 108,109호 (한솔동, 상가동)"
파스쿠찌,대천해수욕장점,충청남도,보령시,충남 보령시 해수욕장4길 18
파스쿠찌,울산 명촌점,울산광역시,북구,울산광역시 북구 진장동 757-10 2층
파스쿠찌,대구 현풍테크노점,대구광역시,달성군,대구광역시 달성군 테크노대로 24
파스쿠찌,청담사거리점,서울특별시,강남구,서울특별시 강남구 도산대로 509 (미래메디컬허브빌딩 1층)
파스쿠찌,울산신정점,울산광역시,남구,울산광역시 남구 동산로29번길 4
파스쿠찌,청주 서원대점,충청북도,청주시,충청북도 청주시 서원구 서원남로 24
파스쿠찌,부산대병원점,부산광역시,서구,부산광역시 서구 까치고개로197번길 3
파스쿠찌,포항효자강변점,경상북도,포항시,경상북도 포항시 남구 효자동 590-3
파스쿠찌,안산상록수점,경기도,안산시,경기도 안산시 상록구 용신로 383
파스쿠찌,삼성DSR점,경기도,화성시,경기도 화성시 삼성1로5길 6
파스쿠찌,대구수성점,대구광역시,수성구,대구광역시 수성구 명덕로 373
파스쿠찌,구미신평대로점,경상북도,구미시,경상북도 구미시 신평동 326-2번지 외 2필지
파스쿠찌,천안 성정점,충청남도,천안시,충남 천안시 서북구 성정동 1321 프라지움 5차 118-121호
파스쿠찌,부산 구포점,부산광역시,북구,부산 북구 구포동 산 46-1
파스쿠찌,대구 신암,대구광역시,동구,대구 동구 신암동 216-16번지
파스쿠찌,성주성밖숲점,경상북도,성주군,경북 성주군 성주읍 경산리 370-1
파스쿠찌,대구황금점,대구광역시,수성구,대구 수성구 청수로 130
파스쿠찌,인천공항점,인천광역시,중구,인천 중구 운서동 인천국제공항여객터미널 [에어사이드 FB-P5-34]
파스쿠찌,목포 용해점,전라남도,목포시,전남 목포시 용해동 980-2
파스쿠찌,영천시청점,경상북도,영천시,경북 영천시 문외동 253-5
파스쿠찌,전주서신여울점,전라북도,전주시,전북 전주시 완산구 서신동 932-8
파스쿠찌,인천시청점,인천광역시,남동구,인천광역시 남동구 구월남로 150 (나이스뷰 1층)
파스쿠찌,부산태종대점,부산광역시,영도구,부산광역시 영도구 태종로 794
파스쿠찌,나주빛가람점,전라남도,나주시,전라남도 나주시 빛가람동 692-2
파스쿠찌,울산학성공원점,울산광역시,중구,울산 중구 반구동 582-7
파스쿠찌,대구시지점,대구광역시,수성구,대구 수성구 신매동 567-58
파스쿠찌,충북혁신도시점,충청북도,음성군,"충북 음성군 맹동면 두성리 충북혁신도시 CC2블럭 1-1 롯트 파스텔시티107,108,204호"
파스쿠찌,김포사우점,경기도,김포시,"경기 김포시 사우동 924 제우스 프라자 109호, 110호 일부"
파스쿠찌,서울숲점,서울특별시,성동구,서울 성동구 성수동1가 14-18
파스쿠찌,제주종합청사점,제주특별자치도,제주시,제주 제주시 도남동 694-3
파스쿠찌,대구봉무공원점,대구광역시,동구,대구 동구 봉무동 531-2번지
파스쿠찌,광주시청로점,광주광역시,서구,광주 서구 치평동 1231-3
파스쿠찌,선릉이노센스점,서울특별시,강남구,서울특별시 강남구 테헤란로63길 11 (이노센스빌딩 1층)
파스쿠찌,울산혁신도시점,울산광역시,중구,울산 중구 우정동 상2-7-1(3)BL
파스쿠찌,제주 제원점,제주특별자치도,제주시,제주 제주시 연동 273-4
파스쿠찌,분당 양지점,경기도,성남시,경기 성남시 분당구 수내동 58-1
파스쿠찌,부산종합터미널점,부산광역시,금정구,부산 금정구 중앙대로 2238
파스쿠찌,구미오태점,경상북도,칠곡군,경상북도 칠곡군 북삼읍 금오대로2길 48 2층
파스쿠찌,세종라온점,세종특별자치시,세종특별자치시,"충남 연기군 조치원읍(세종시 도담동) 1-4생활권 라온프라이빗 시티1, 113호"
파스쿠찌,경북 상주점,경상북도,상주시,경북 상주시 냉림동 363번지 외 2칠지
파스쿠찌,광주 효천점,광주광역시,남구,광주광역시 남구 효우2로 26
파스쿠찌,소래포구점,인천광역시,남동구,인천 남동구 소래역로 46번길 20 (남동구 논현동 676-1)
파스쿠찌,진주모다점,경상남도,진주시,경남 진주시 정촌면 예하리
파스쿠찌,대구 앞산정은점,대구광역시,남구,대구 남구 대명동 506-3번지
파스쿠찌,대구 두류점,대구광역시,달서구,대구 달서구 달구벌대로 1796
파스쿠찌,김해인제대,경상남도,김해시,경남 김해시 삼방동  172-3 (김해시 활천로 255번길 4)
파스쿠찌,제주 노형로타리점,제주특별자치도,제주시,제주 제주시 다랑곶길 4번지
파스쿠찌,대구신서혁신도시점,대구광역시,동구,대구 동구 각산동 1080-2 (각산로 1080-2)
파스쿠찌,제주일도점,제주특별자치도,제주시,제주 제주시 일도2동 360-11
파스쿠찌,오창2산단점,충청북도,청주시,충청북도 청주시 청원구 오창읍 2산단로 114 1층
파스쿠찌,대전한남대점,대전광역시,대덕구,"대전 대덕구 오정동 172-20, 21, 226-36"
파스쿠찌,당진 CGV점,충청남도,당진시,충남 당진시 읍내동 1532번지 외 3필지 당진CGV 1층
파스쿠찌,전남대점,광주광역시,북구,광주 북구 호동로 15 (용봉동 161-17)
파스쿠찌,수완로점,광주광역시,광산구,광주광역시  광산구 수완로 73번길 3 (광주 광산구 수완동1128)
파스쿠찌,목포석현점,전라남도,목포시,전남 목포시 석현동 1168-25 (옥암로 173)
파스쿠찌,거제고현점,경상남도,거제시,경남 거제시 고현동 33-12번지
파스쿠찌,대왕암공원점,울산광역시,동구,울산 동구 일산동 903-5 대왕암상가 5동 2호
파스쿠찌,서면솔라리아니스테츠호텔점,부산광역시,부산진구,부산광역시 부산진구 서면로 22
파스쿠찌,청주 수암골점,충청북도,청주시,충북 청주시 상당구 수동 91-2외 2필지
파스쿠찌,언양점,울산광역시,울주군,울산광역시 울주군 언양읍 동부8길 14
파스쿠찌,선정릉역점,서울특별시,강남구,서울특별시 강남구 선릉로121길 6 (1층)
파스쿠찌,수서점,서울특별시,강남구,서울 강남구 수서동 461-26 (강남구 광평로 236)
파스쿠찌,동강병원점,울산광역시,중구,울산광역시 중구 태화로 239
파스쿠찌,분당KT계원점,경기도,성남시,경기 성남시 분당구 정자동 139-7
파스쿠찌,광주유스퀘어점,광주광역시,서구,광주 서구 광천동 유스퀘어 광천터미널
파스쿠찌,신제주점,제주특별자치도,제주시,제주시 오라2동 3100-3
파스쿠찌,전주 중화산점,전라북도,전주시,전북 전주시 완산구 중화산동 2가 770-1
파스쿠찌,구미봉곡점,경상북도,구미시,경상북도 구미시 봉곡동 297-7
파스쿠찌,울산장생포점,울산광역시,남구,울산광역시 남구 장생포고래로 257-1(매암동)  카페 파스쿠찌
파스쿠찌,충북증평점,충청북도,증평군,충청북도 증평군 증평읍 중동리 58  1층
파스쿠찌,중구 무궁화점,울산광역시,중구,울산 중구 반구동 22-4번지
파스쿠찌,연세세브란스2호점,서울특별시,서대문구,서울시 서대문구 연세로 50-1 신촌세브란스 암병원 지상5층
파스쿠찌,연세세브란스1호점,서울특별시,서대문구,"서울특별시 서대문구 연세로 50-1, 연세암센터 B1 파스쿠찌"
파스쿠찌,부산남산점,부산광역시,금정구,부산 금정구 구서동 1032-9
파스쿠찌,수지구청점,경기도,용인시,경기 용인시 수지구 풍덕천동 1195
파스쿠찌,포항 지곡점,경상북도,포항시,경북 포항시 남구 이동 53번지
파스쿠찌,부산해운대점,부산광역시,해운대구,부산 해운대구 우동 618-18번지
파스쿠찌,제주 이도점,제주특별자치도,제주시,제주특별치도 제주시 이도이동1986-20
파스쿠찌,교대메가스터디점,서울특별시,서초구,서울 서초구 서초동 1671-2번지
파스쿠찌,서산 호수공원점,충청남도,서산시,충남 서산시 읍내동 50-3 1층
파스쿠찌,제주 용담해안도로점,제주특별자치도,제주시,제주 제주시 용담3동 2319-1
파스쿠찌,분당서울대병원점,경기도,성남시,경기도 성남시 분당구 구미로 173번길 82 분당서울대병원 본관 1층 일부
파스쿠찌,광주황금점,광주광역시,동구,광주 동구 황금동 19-1
파스쿠찌,구월로데오점,인천광역시,남동구,인천광역시 남동구 인하로489번길 28 (로데오프라자 201호)
파스쿠찌,전북도청점,전라북도,전주시,전북 전주시 완산구 효자동 2가 1234-2
파스쿠찌,울산 성남점,울산광역시,중구,울산광역시 중구 성남동 191-27 2F
파스쿠찌,삼천포점,경상남도,사천시,경상남도 사천시 주공로 23
파스쿠찌,울산번영점,울산광역시,남구,울산 남구 달동 1356-12
파스쿠찌,상무 DY점,광주광역시,서구,광주 서구 마륵동 162-7
파스쿠찌,춘천 거두점,강원도,춘천시,강원도 춘천시 동내면 춘천순환로 128 1층
파스쿠찌,평택역점,경기도,평택시,"경기도 평택시 평택시 평택2로 19-2, 1층(평택동)"
파스쿠찌,탄현제니스스퀘어점,경기도,고양시,경기도 고양시 일산서구 탄현동 297번지 169호
파스쿠찌,대전 탄방역점,대전광역시,서구,대전 서구 탄방동 645
파스쿠찌,안양예술공원점,경기도,안양시,안양시 만안구 석수동 825
파스쿠찌,의정부역점,경기도,의정부시,경기도 의정부시 의정부동 493-3 웨딩팰리스 1층
파스쿠찌,뱅뱅사거리점,서울특별시,서초구,서울시 서초구 서초동 1340-11번지 1층
파스쿠찌,원주봉화산점,강원도,원주시,"강원도 원주시 봉화로35-1(단계동,2층)"
파스쿠찌,익산 모현점,전라북도,익산시,전북 익산시 모현동 1가 836
파스쿠찌,여수 여서점,전라남도,여수시,전남 여수시 여서동 220-5 향군회관 1층
파스쿠찌,거제장승포점,경상남도,거제시,경남 거제시 장승포동 701-6번지
파스쿠찌,대구동성로광장점,대구광역시,중구,"대구광역시 중구 동성로3가 67-1 1,2층"
파스쿠찌,전남대병원점,광주광역시,동구,광주광역시 동구 학동 67
파스쿠찌,울산 구영점,울산광역시,울주군,울산광역시 울주군 범서읍 구영리 395-5번지
파스쿠찌,삼산 무궁화점,울산광역시,남구,울산광역시 남구 삼산동 188-1번지
파스쿠찌,구미금오산점,경상북도,구미시,경상북도 구미시 금오산로 219
파스쿠찌,광주 신창점,광주광역시,광산구,광주광역시 광산구 신창동 1224-1
파스쿠찌,대덕 벨리점,대전광역시,유성구,대전광역시 유성구 용산동 576번지 (테크노중앙로 153번지)
파스쿠찌,청주 봉명점,충청북도,청주시,충청북도 청주시 흥덕구 봉명동 2861번지 1층
파스쿠찌,목포북항점,전라남도,목포시,"전남 목포시 고하대로 730, 1층"
파스쿠찌,달동목화점,울산광역시,남구,울산광역시 남구 달동 1278-1번지
파스쿠찌,익산 영등점,전라북도,익산시,전북 익산시 영등동 747-7
파스쿠찌,대전청사점,대전광역시,서구,대전시 서구 월평동 236번지
파스쿠찌,충주연수점,충청북도,충주시,충북 충주시 연수동 1475
파스쿠찌,충남 홍성점,충청남도,홍성군,충남 홍성군 홍성읍 대교리 392-1
파스쿠찌,평화광장점,전라남도,목포시,전라남도 목포시 상동 1137
파스쿠찌,에스프레소바 양재,서울특별시,서초구,서울시 서초구 남부순환로 2620 1층
파스쿠찌,광주 충장점,광주광역시,동구,광주광역시 동구 광산동 79-6
파스쿠찌,대구 칠곡3지구점,대구광역시,북구,대구광역시 북구 동천동 904-1
파스쿠찌,여의도 KBS 본관점,서울특별시,영등포구,서울시 영등포구 여의도동 17-10 교육시설공제회관 1층
파스쿠찌,종로2가점,서울특별시,종로구,서울시 종로구 관수동 3-1
파스쿠찌,삼성역점,서울특별시,강남구,서울시 강남구 삼성동 168-21 석광빌딩 1층
파스쿠찌,태화강대공원점,울산광역시,중구,울산광역시 중구 태화동 482-10번지
파스쿠찌,논현역점,서울특별시,강남구,서울시 강남구 논현동 122-8 동화히스110호
파스쿠찌,여수교동점,전라남도,여수시,전라남도 여수시 교동 345-3
파스쿠찌,부천소풍점,경기도,부천시,경기도 부천시 원미구 송내대로 239  (상동 소풍 2층 F01-2호)
파스쿠찌,포항 중앙점,경상북도,포항시,경상북도 포항시 북구 대흥동 725
파스쿠찌,장미의거리점,전라남도,목포시,전라남도 목포시 상동 1003-1 1층
파스쿠찌,인천작전역점,인천광역시,계양구,인천시 계양구 작전동 864-24 2층
파스쿠찌,평택 서정점,경기도,평택시,경기도 평택시 서정동 801-9
파스쿠찌,대구수변공원점,대구광역시,달서구,대구광역시 달서구 도원동 949-1
파스쿠찌,수원역 로데오점,경기도,수원시,경기도 수원시 팔달구 매산로1가 57-69
파스쿠찌,인천 스퀘어원점,인천광역시,연수구,"인천광역시 연수구 청능대로 210, 스퀘어원 (3F)"
파스쿠찌,여수 엑스포점,전라남도,여수시,여수시 수정동 215-1
파스쿠찌,국악고점,서울특별시,강남구,서울시 강남구 개포동 1197-2
파스쿠찌,강남구청역점,서울특별시,강남구,서울특별시 강남구 선릉로 131길 12(1층)
파스쿠찌,금정역점,경기도,군포시,경기도 군포시 산본동 266-5
파스쿠찌,메세나폴리스점,서울특별시,마포구,"서울 마포구 양화로 45(서교동,메세나폴리스)2층 (서교동 490번지)"
파스쿠찌,광천터미널점,광주광역시,서구,광주광역시 서구 농성공 460-24
파스쿠찌,울산달동점,울산광역시,남구,울산광역시 남구 달동 1394-14
파스쿠찌,청주금천점,충청북도,청주시,충청북도 청주시 상당구 금천동 301번지
파스쿠찌,오산대점,경기도,오산시,경기도 오산시 궐동 93-2 모터프라자1층
파스쿠찌,천안역점,충청남도,천안시,충청남도 천안시 동남구 대흥동 124-2 1~2
파스쿠찌,충북대 중문점,충청북도,청주시,충청북도 청주시 흥덕구 사창동 156-5
파스쿠찌,인천 엠파크점,인천광역시,서구,인천광역시 서구 봉수대로 158
파스쿠찌,구미시청점,경상북도,구미시,경상북도 구미시 송정동 459번지
파스쿠찌,청주하복대점,충청북도,청주시,충북 청주시 흥덕구 북대동 2646 1층
파스쿠찌,동촌유원지점,대구광역시,동구,대구광역시 동구 효목동 1087-6
파스쿠찌,서울시청점,서울특별시,중구,서울 중구 태평로 1가 29-2
파스쿠찌,스마트시티점,대전광역시,유성구,대전시 유성구 도룡동 4-7번지 스마트504동
파스쿠찌,서여의도점,서울특별시,영등포구,"서울 영등포구 여의도동 13 진미파라곤 1F 111호, 112호"
파스쿠찌,청주 개신점,충청북도,청주시,충청북도 청주시 흥덕구 개신동 52-4
파스쿠찌,전주서신점,전라북도,전주시,전라북도 전주시 완산구 서신동 889-7
파스쿠찌,대전가오점,대전광역시,동구,대전시 동구 가오동 606 글로리타워 1층
파스쿠찌,청주 용암점,충청북도,청주시,충청북도 청주시 상당구 용암동 1635
파스쿠찌,오창호수공원점,충청북도,청주시,충청북도 청주시 청원구 오창읍 과학산업2로 375 1층/2층
파스쿠찌,김해 삼계,경상남도,김해시,경남 김해시 삼계동 1453-6
파스쿠찌,수지 성복점,경기도,용인시,경기도 용인시 수지구 성복동 401
파스쿠찌,대구 수목원점,대구광역시,달서구,대구광역시 달서구 대곡동 1018-2
파스쿠찌,여수 소호점,전라남도,여수시,전라남도 여수시 소호동 443-2 1층 카페 파스쿠찌
파스쿠찌,한국선원센터,부산광역시,중구,부산 중구 중앙동4가 74-7 1F
파스쿠찌,울산세이브존,울산광역시,남구,울산광역시 남구 삼산동 1377-9
파스쿠찌,주안역점,인천광역시,남구,인천광역시 남구 주안로 116 (리가스퀘어 1층)
파스쿠찌,경북하양점,경상북도,경산시,경상북동 경산시 하양읍 금락리 116-358
파스쿠찌,전남도청점,전라남도,무안군,전라남도 무안군 삼향면 남악리 2179
파스쿠찌,군산수송점,전라북도,군산시,전라북도 군산시 수송동 804-7
파스쿠찌,디큐브아트센터점,서울특별시,구로구,서울 구로구 신도림동 360-51 디큐브아트센터 7층
파스쿠찌,인천연수역점,인천광역시,연수구,"인천광역시 연수구 먼우금로 217 (연수푸르지오 4단지 112호, 205호)"
파스쿠찌,잠실역점,서울특별시,송파구,서울 송파구 신천동 7-25 월드타워 1F
파스쿠찌,서울대점,서울특별시,관악구,서울특별시 관악구 관악로 1
파스쿠찌,신포로데오점,인천광역시,중구,인천광역시 중구 개항로 29-1
파스쿠찌,목포 한국병원점,전라남도,목포시,전라남도 목포시 상동 148-1 목포한국병원내
파스쿠찌,광주 풍암점,광주광역시,서구,"광주광역시 서구 풍암동 1116 현인빌딩 103호 일부,201호,202호"
파스쿠찌,울산 일산테라스파크점,울산광역시,동구,"울산시 동구 일산동 945번지 테라스파크 A동 109,112,113호"
파스쿠찌,판교도서관점,경기도,성남시,경기도 성남시 분당구 판교동 605-7
파스쿠찌,울산삼산점,울산광역시,남구,울산광역시 남구 삼산동 1571-10번지
파스쿠찌,양산점,경상남도,양산시,경남 양산시 중부동 686-7 양산역프라자 109호 외
파스쿠찌,광주 운암 굿모닝점,광주광역시,북구,광주광역시 북구 운암동 1080-9 굿모닝병원 1층
파스쿠찌,광주롯데점,광주광역시,동구,"광주광역시 동구 대인동 22 1층,2층"
파스쿠찌,인천 부평역점,인천광역시,부평구,인천광역시 부평구 경원대로 1399 (2층)
파스쿠찌,순천법원점,전라남도,순천시,전라남도 순천시 왕지동 869-2 대양빌딩 1층
파스쿠찌,노원역점,서울특별시,노원구,서울시 노원구 상계동 724 1층
파스쿠찌,양재역점,서울특별시,강남구,서울시 강남구 도곡동 953번지
파스쿠찌,분당 아름점,경기도,성남시,경기도 성남시 분당구 이매동 131-5 도도빌딩 2층
파스쿠찌,목동파리공원점,서울특별시,양천구,서울시 양천구 목동 907-10번지 현대파리지앙
파스쿠찌,광주 일곡점,광주광역시,북구,광주광역시 북구 일곡동 843-1
파스쿠찌,가천대점,경기도,성남시,경기도 성남시 수정구 복정동 620-2
파스쿠찌,부산역점,부산광역시,동구,부산 동구 초량3동 1187-1 부산역 2층 맞이방
파스쿠찌,청주 산남점,충청북도,청주시,"충청북도 청주시 흥덕구 산남동 588외1필지 두꺼비빌딩 102,103호"
파스쿠찌,레이킨스몰점,경기도,고양시,경기 고양시 일산구 대화동 2602번지  파스쿠찌 레이킨스몰점
파스쿠찌,영통구청점,경기도,수원시,경기 수원시 영통구 매탄동 1267-7 중앙프라자 1F 103호
파스쿠찌,화성 동탄점,경기도,화성시,"경기도 화성시 반송동 93-2번지 에스알골드프라자 118,119호 파스쿠찌  화성동탄점"
파스쿠찌,포스코센터점,서울특별시,강남구,서울 강남구 대치동 891-43 앰에스에이빌딩 1F 파스쿠찌 포스코센터점
파스쿠찌,대구동성로점,대구광역시,중구,대구광역시 중구 동성로2가 70-2
파스쿠찌,수원AK점,경기도,수원시,경기도수원시 팔달구 매산로1가 수원역사 AK PLAZA 3층
파스쿠찌,롯데마산점,경상남도,창원시,경상남도 창원시 마산합포구 신포동2가 28
파스쿠찌,광안리점,부산광역시,수영구,부산시 수영구 민락동 179-2   파스쿠찌 광안리점
파스쿠찌,테크노마트점,서울특별시,광진구,서울시 광진구 구의동 546-4 테크노마트 지하 D-10호  파스쿠찌 테크노마트점
파스쿠찌,목포 하당점,전라남도,목포시,전남 목포시 상동 889번지 파스쿠찌 목포하당점
