순위,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ
127,김재영,22한P, 0.050 , 30 ,1.0,30.0, 12 , 3 ,9.0,0.0, 1.000 , 3.60 ,0.52,0.0, -0.12 , 0.01 ,0.07,0.49, 19.45 , 0.00 ,0.49,0.05
128,라미레즈,22한P, 0.050 , 13 ,13.0,65.1, 13 , 4 ,8.0,1.0, .923 , 1.65 ,0.48,0.0, 0.00 , 0.03 ,-0.04,0.48, 8.75 , 0.00 ,0.48,0.05
129,양창섭,22삼P, 0.046 , 6 ,6.0,20.1, 8 , 3 ,5.0,0.0, 1.000 , 3.54 ,0.38,0.0, 0.00 , 0.01 ,0.05,0.44, 25.93 , 0.00 ,0.44,0.046
130,오준혁,22SRF, 0.044 , 23 ,12.0,93.1, 19 , 17 ,2.0,0.0, 1.000 , 1.83 ,0.13,0.69, 0.00 , 0.00 ,0.07,0.89, 11.37 , -0.46 ,0.43,0.092
131,문승원,22SP, 0.044 , 23 ,0.0,24.2, 5 , 2 ,3.0,0.0, 1.000 , 1.82 ,0.35,0.0, 0.00 , 0.01 ,0.06,0.42, 20.61 , 0.00 ,0.42,0.044
132,박치국,22두P, 0.044 , 15 ,0.0,11.2, 4 , 0 ,4.0,0.0, 1.000 , 3.09 ,0.51,0.0, -0.12 , 0.01 ,0.03,0.42, 43.20 , 0.00 ,0.42,0.044
133,박정우,22KCF, 0.043 , 10 ,0.0,19.0, 5 , 5 ,0.0,0.0, 1.000 , 2.37 ,0.42,-0.04, 0.00 , 0.00 ,0.01,0.39, 24.61 , 0.02 ,0.42,0.041
134,이인복,22롯P, 0.042 , 26 ,23.0,126.2, 32 , 14 ,17.0,1.0, .969 , 2.20 ,0.23,0.0, 0.00 , 0.06 ,0.12,0.4, 3.82 , 0.00 ,0.4,0.042
135,황동재,22삼P, 0.041 , 16 ,13.0,66.1, 10 , 5 ,5.0,0.0, 1.000 , 1.36 ,0.2,0.0, 0.00 , 0.03 ,0.17,0.39, 7.10 , 0.00 ,0.39,0.041
136,김종수,22한P, 0.041 , 52 ,0.0,45.0, 9 , 2 ,6.0,1.0, .889 , 1.60 ,0.46,0.0, 0.00 , 0.02 ,-0.09,0.39, 10.45 , 0.00 ,0.39,0.041
137,이명종,22키P, 0.039 , 27 ,0.0,27.1, 4 , 0 ,4.0,0.0, 1.000 , 1.32 ,0.3,0.0, 0.00 , 0.01 ,0.07,0.38, 16.66 , 0.00 ,0.38,0.039
138,장필준,22삼P, 0.039 , 19 ,1.0,30.0, 9 , 3 ,5.0,1.0, .889 , 2.40 ,0.48,0.0, 0.00 , 0.01 ,-0.13,0.37, 14.84 , 0.00 ,0.37,0.039
139,김웅빈,22키1B, 0.038 , 11 ,9.0,77.2, 79 , 70 ,8.0,1.0, .987 , 9.04 ,1.06,0.0, 0.00 , 0.00 ,-0.05,1.01, 15.51 , -0.64 ,0.37,0.105
140,석정우,22S2B, 0.035 , 9 ,3.0,25.2, 15 , 6 ,9.0,0.0, 1.000 , 5.26 ,0.19,0.0, 0.00 , 0.00 ,0.08,0.27, 12.69 , 0.07 ,0.34,0.029
141,김선빈,22K2B, 0.035 , 137 ,134.0,1137.0, 595 , 248 ,337.0,10.0, .983 , 4.63 ,-2.59,0.0, 0.00 , 0.00 ,1.03,-1.56, -1.65 , 1.90 ,0.34,-0.161
142,김기연,22LC, 0.034 , 12 ,1.0,24.0, 12 , 12 ,0.0,0.0, 1.000 , 4.50 ,0.0,0.0, 0.00 , 0.10 ,0.04,0.13, 6.63 , 0.20 ,0.33,0.014
143,전창민,22두P, 0.034 , 9 ,0.0,9.1, 3 , 0 ,3.0,0.0, 1.000 , 2.89 ,0.3,0.0, 0.00 , 0.00 ,0.02,0.33, 42.19 , 0.00 ,0.33,0.034
144,한현희,22키P, 0.034 , 21 ,14.0,77.2, 9 , 4 ,5.0,0.0, 1.000 , 1.04 ,0.1,0.0, 0.00 , 0.04 ,0.19,0.33, 5.04 , 0.00 ,0.33,0.034
145,우규민,22삼P, 0.034 , 60 ,0.0,47.0, 9 , 1 ,8.0,0.0, 1.000 , 1.72 ,0.19,0.0, 0.00 , 0.02 ,0.12,0.33, 8.32 , 0.00 ,0.33,0.034
146,송승기,22LP, 0.034 , 7 ,0.0,8.1, 3 , 0 ,3.0,0.0, 1.000 , 3.24 ,0.3,0.0, 0.00 , 0.00 ,0.02,0.33, 46.84 , 0.00 ,0.33,0.034
147,박민호,22SP, 0.031 , 22 ,0.0,22.0, 4 , 1 ,3.0,0.0, 1.000 , 1.64 ,0.23,0.0, 0.00 , 0.01 ,0.05,0.3, 16.27 , 0.00 ,0.3,0.031
148,루이즈,22L3B, 0.031 , 25 ,24.0,209.0, 66 , 25 ,38.0,3.0, .955 , 2.71 ,-0.06,0.0, 0.00 , 0.00 ,0.01,-0.05, -0.28 , 0.34 ,0.29,-0.005
149,송민섭,22KRF, 0.031 , 107 ,5.0,225.0, 58 , 56 ,1.0,1.0, .983 , 2.28 ,1.16,0.1, 0.00 , 0.00 ,-0.03,1.23, 6.53 , -0.93 ,0.29,0.128
150,노진혁,22N3B, 0.030 , 111 ,110.0,906.2, 322 , 111 ,195.0,16.0, .950 , 3.04 ,-2.63,0.0, 0.00 , 0.00 ,-0.07,-2.7, -3.56 , 2.99 ,0.29,-0.277
151,정우영,22LP, 0.030 , 67 ,0.0,58.0, 17 , 0 ,17.0,0.0, 1.000 , 2.64 ,0.36,0.0, -0.24 , 0.03 ,0.14,0.29, 5.98 , 0.00 ,0.29,0.03
152,소형준,22KP, 0.030 , 27 ,27.0,171.1, 38 , 12 ,25.0,1.0, .974 , 1.94 ,-0.02,0.0, 0.00 , 0.08 ,0.23,0.29, 2.02 , 0.00 ,0.29,0.03
153,박주성,22키P, 0.030 , 11 ,0.0,13.0, 4 , 1 ,3.0,0.0, 1.000 , 2.77 ,0.25,0.0, 0.00 , 0.01 ,0.03,0.29, 26.38 , 0.00 ,0.29,0.03
154,강재민,22한P, 0.030 , 56 ,0.0,51.1, 9 , 3 ,6.0,0.0, 1.000 , 1.58 ,0.2,0.0, 0.00 , -0.04 ,0.13,0.29, 6.66 , 0.00 ,0.29,0.03
155,임찬규,22LP, 0.028 , 23 ,23.0,103.2, 20 , 2 ,16.0,2.0, .900 , 1.56 ,0.36,0.0, 0.00 , 0.05 ,-0.14,0.27, 3.07 , 0.00 ,0.27,0.028
156,반즈,22롯P, 0.027 , 31 ,31.0,186.1, 38 , 11 ,25.0,2.0, .947 , 1.74 ,0.11,0.0, 0.00 , 0.09 ,0.06,0.26, 1.68 , 0.00 ,0.26,0.027
157,이병헌,22삼C, 0.026 , 3 ,2.0,11.0, 12 , 9 ,3.0,0.0, 1.000 , 9.82 ,0.0,0.0, 0.17 , -0.02 ,0.02,0.16, 17.81 , 0.09 ,0.26,0.016
158,문동주,22한P, 0.026 , 13 ,4.0,28.2, 6 , 1 ,5.0,0.0, 1.000 , 1.88 ,0.16,0.0, 0.00 , 0.01 ,0.07,0.25, 10.29 , 0.00 ,0.25,0.026
159,이승호,22키P, 0.025 , 53 ,0.0,50.1, 5 , 0 ,5.0,0.0, 1.000 , 0.89 ,0.47,0.0, -0.24 , -0.11 ,0.13,0.24, 5.80 , 0.00 ,0.24,0.025
160,김진호,22NP, 0.025 , 36 ,0.0,42.2, 10 , 1 ,8.0,1.0, .900 , 1.90 ,0.7,0.0, -0.12 , -0.25 ,-0.09,0.24, 6.80 , 0.00 ,0.24,0.025
161,김선기,22키P, 0.025 , 26 ,2.0,36.2, 5 , 2 ,3.0,0.0, 1.000 , 1.23 ,0.13,0.0, 0.00 , 0.02 ,0.09,0.24, 7.88 , 0.00 ,0.24,0.025
162,김동진,22삼2B, 0.024 , 3 ,0.0,7.0, 5 , 0 ,5.0,0.0, 1.000 , 6.43 ,0.2,0.0, 0.00 , 0.00 ,0.02,0.22, 38.19 , 0.01 ,0.23,0.023
163,킹엄,22한P, 0.024 , 3 ,3.0,16.1, 2 , 0 ,2.0,0.0, 1.000 , 1.10 ,0.18,0.0, 0.00 , 0.01 ,0.04,0.23, 16.96 , 0.00 ,0.23,0.024
164,진명호,22롯P, 0.024 , 16 ,0.0,16.1, 4 , 2 ,2.0,0.0, 1.000 , 2.20 ,0.18,0.0, 0.00 , 0.01 ,0.04,0.23, 16.96 , 0.00 ,0.23,0.024
165,이태훈,22삼1B, 0.024 , 3 ,1.0,10.0, 9 , 8 ,1.0,0.0, 1.000 , 8.10 ,0.29,0.0, 0.00 , 0.00 ,0.02,0.31, 36.90 , -0.08 ,0.23,0.032
166,이영준,22키P, 0.024 , 26 ,0.0,21.0, 2 , 0 ,2.0,0.0, 1.000 , 0.86 ,0.17,0.0, 0.00 , 0.01 ,0.05,0.23, 13.12 , 0.00 ,0.23,0.024
167,박민,22K3B, 0.023 , 5 ,0.0,8.0, 1 , 0 ,1.0,0.0, 1.000 , 1.13 ,0.17,0.0, 0.00 , 0.00 ,0.03,0.2, 29.63 , 0.02 ,0.22,0.021
168,전상현,22KP, 0.023 , 50 ,0.0,46.1, 9 , 3 ,6.0,0.0, 1.000 , 1.75 ,0.22,0.0, 0.00 , -0.11 ,0.12,0.22, 5.69 , 0.00 ,0.22,0.023
169,전유수,22KP, 0.022 , 8 ,0.0,11.0, 4 , 1 ,3.0,0.0, 1.000 , 3.27 ,0.18,0.0, 0.00 , 0.01 ,0.03,0.21, 23.37 , 0.00 ,0.21,0.022
170,김유신,22KP, 0.022 , 10 ,0.0,14.2, 2 , 0 ,2.0,0.0, 1.000 , 1.23 ,0.17,0.0, 0.00 , 0.01 ,0.04,0.21, 17.29 , 0.00 ,0.21,0.022
171,강동연,22NP, 0.022 , 6 ,0.0,8.2, 5 , 2 ,3.0,0.0, 1.000 , 5.19 ,0.18,0.0, 0.00 , 0.00 ,0.02,0.21, 28.87 , 0.00 ,0.21,0.022
172,문상인,22KC, 0.022 , 10 ,0.0,13.2, 10 , 9 ,1.0,0.0, 1.000 , 6.59 ,0.0,0.0, 0.08 , -0.01 ,0.02,0.09, 8.24 , 0.11 ,0.21,0.01
173,최경모,22S3B, 0.021 , 92 ,15.0,249.1, 103 , 36 ,63.0,4.0, .961 , 3.57 ,-0.19,0.0, 0.00 , 0.00 ,-0.07,-0.26, -1.25 , 0.46 ,0.2,-0.027
174,박승주,22키P, 0.021 , 27 ,0.0,25.0, 2 , 0 ,2.0,0.0, 1.000 , 0.72 ,0.13,0.0, 0.00 , 0.01 ,0.06,0.2, 9.79 , 0.00 ,0.2,0.021
175,박상원,22한P, 0.021 , 14 ,0.0,12.0, 3 , 1 ,2.0,0.0, 1.000 , 2.25 ,0.17,0.0, 0.00 , 0.01 ,0.03,0.2, 20.35 , 0.00 ,0.2,0.021
176,박주홍,22키LF, 0.021 , 12 ,9.0,77.0, 18 , 18 ,0.0,0.0, 1.000 , 2.10 ,0.75,-0.23, 0.00 , 0.00 ,0.05,0.58, 9.02 , -0.38 ,0.2,0.06
177,추신수,22SRF, 0.021 , 2 ,2.0,17.0, 4 , 4 ,0.0,0.0, 1.000 , 2.12 ,0.3,-0.03, 0.00 , 0.00 ,0.01,0.29, 20.17 , -0.09 ,0.2,0.029
178,이성규,22삼1B, 0.020 , 5 ,2.0,24.0, 25 , 25 ,0.0,0.0, 1.000 , 9.38 ,0.35,-0.01, 0.00 , 0.00 ,0.04,0.38, 19.06 , -0.19 ,0.19,0.04
179,김원중,22롯P, 0.020 , 43 ,0.0,43.0, 5 , 3 ,2.0,0.0, 1.000 , 1.05 ,0.07,0.0, 0.00 , 0.02 ,0.11,0.2, 5.43 , 0.00 ,0.2,0.02
180,송은범,22LP, 0.020 , 25 ,0.0,26.2, 4 , 1 ,3.0,0.0, 1.000 , 1.35 ,0.11,0.0, 0.00 , 0.01 ,0.07,0.19, 8.73 , 0.00 ,0.19,0.02
181,미란다,22두P, 0.020 , 3 ,3.0,7.2, 2 , 0 ,2.0,0.0, 1.000 , 2.35 ,0.17,0.0, 0.00 , 0.00 ,0.02,0.19, 29.89 , 0.00 ,0.19,0.02
182,김강률,22두P, 0.020 , 26 ,0.0,24.2, 2 , 1 ,1.0,0.0, 1.000 , 0.73 ,0.12,0.0, 0.00 , 0.01 ,0.06,0.19, 9.21 , 0.00 ,0.19,0.02
183,김태훈,22K1B, 0.020 , 6 ,1.0,20.0, 20 , 18 ,2.0,0.0, 1.000 , 9.00 ,0.18,0.12, 0.00 , 0.00 ,0.04,0.34, 20.30 , -0.16 ,0.18,0.036
184,김호재,22삼2B, 0.019 , 21 ,4.0,67.0, 38 , 19 ,17.0,2.0, .947 , 4.84 ,0.41,0.0, 0.00 , 0.00 ,-0.22,0.19, 3.44 , -0.01 ,0.18,0.02
185,김진성,22LP, 0.019 , 67 ,0.0,58.0, 10 , 0 ,10.0,0.0, 1.000 , 1.55 ,0.01,0.0, 0.00 , 0.03 ,0.14,0.19, 3.82 , 0.00 ,0.19,0.019
186,백정현,22삼P, 0.019 , 24 ,24.0,124.2, 28 , 9 ,19.0,0.0, 1.000 , 2.02 ,-0.19,0.0, 0.00 , 0.06 ,0.31,0.18, 1.77 , 0.00 ,0.18,0.019
187,곽빈,22두P, 0.019 , 27 ,27.0,147.2, 28 , 9 ,18.0,1.0, .964 , 1.65 ,-0.06,0.0, 0.00 , 0.07 ,0.17,0.18, 1.47 , 0.00 ,0.18,0.019
188,류승현,22KRF, 0.018 , 1 ,0.0,2.0, 1 , 1 ,0.0,0.0, 1.000 , 4.50 ,0.18,-0.0, 0.00 , 0.00 ,0.0,0.18, 108.19 , -0.01 ,0.17,0.019
189,박석민,22N3B, 0.018 , 10 ,10.0,78.0, 41 , 26 ,13.0,2.0, .951 , 4.50 ,0.52,0.0, 0.00 , 0.00 ,-0.2,0.32, 4.88 , -0.15 ,0.17,0.034
190,김지용,22두P, 0.018 , 18 ,0.0,19.1, 3 , 1 ,2.0,0.0, 1.000 , 1.40 ,0.12,0.0, 0.00 , 0.01 ,0.05,0.17, 10.79 , 0.00 ,0.17,0.018
191,최형우,22KLF, 0.018 , 19 ,17.0,133.0, 35 , 34 ,1.0,0.0, 1.000 , 2.37 ,1.27,-0.51, 0.00 , 0.00 ,0.09,0.84, 7.56 , -0.67 ,0.17,0.086
192,파슨스,22NP, 0.018 , 8 ,8.0,43.0, 10 , 3 ,7.0,0.0, 1.000 , 2.09 ,0.04,0.0, 0.00 , 0.02 ,0.11,0.17, 4.78 , 0.00 ,0.17,0.018
193,권휘,22두P, 0.016 , 10 ,0.0,9.1, 2 , 0 ,2.0,0.0, 1.000 , 1.93 ,0.13,0.0, 0.00 , 0.00 ,0.02,0.16, 20.37 , 0.00 ,0.16,0.016
194,김준형,22키P, 0.016 , 12 ,0.0,13.1, 2 , 1 ,1.0,0.0, 1.000 , 1.35 ,0.12,0.0, 0.00 , 0.01 ,0.03,0.16, 14.08 , 0.00 ,0.16,0.016
195,모리만도,22SP, 0.016 , 12 ,12.0,75.1, 10 , 0 ,9.0,1.0, .900 , 1.08 ,0.13,0.0, 0.00 , 0.04 ,-0.01,0.16, 2.48 , 0.00 ,0.16,0.016
196,김기중,22한P, 0.016 , 5 ,3.0,12.0, 1 , 0 ,1.0,0.0, 1.000 , 0.75 ,0.12,0.0, 0.00 , 0.01 ,0.03,0.15, 15.25 , 0.00 ,0.15,0.016
197,박정준,22삼P, 0.015 , 8 ,0.0,10.0, 1 , 0 ,1.0,0.0, 1.000 , 0.90 ,0.12,0.0, 0.00 , 0.00 ,0.02,0.15, 17.61 , 0.00 ,0.15,0.015
198,채지선,22LP, 0.015 , 3 ,0.0,3.0, 2 , 0 ,2.0,0.0, 1.000 , 6.00 ,0.13,0.0, 0.00 , 0.00 ,0.01,0.14, 56.02 , 0.00 ,0.14,0.015
199,최하늘,22삼P, 0.014 , 14 ,5.0,33.2, 4 , 0 ,4.0,0.0, 1.000 , 1.07 ,0.03,0.0, 0.00 , 0.02 ,0.08,0.13, 4.69 , 0.00 ,0.13,0.014
200,신재영,22SP, 0.014 , 4 ,0.0,4.1, 1 , 0 ,1.0,0.0, 1.000 , 2.08 ,0.12,0.0, 0.00 , 0.00 ,0.01,0.13, 36.08 , 0.00 ,0.13,0.014
201,윤명준,22두P, 0.013 , 20 ,0.0,22.1, 5 , 1 ,4.0,0.0, 1.000 , 2.02 ,0.31,0.0, -0.12 , -0.12 ,0.06,0.13, 6.79 , 0.00 ,0.13,0.013
202,이창재,22KP, 0.013 , 4 ,0.0,1.1, 1 , 0 ,1.0,0.0, 1.000 , 6.75 ,0.12,0.0, 0.00 , 0.00 ,0.0,0.12, 109.42 , 0.00 ,0.12,0.013
203,김주완,22LP, 0.013 , 1 ,0.0,1.0, 1 , 0 ,1.0,0.0, 1.000 , 9.00 ,0.12,0.0, 0.00 , 0.00 ,0.0,0.12, 144.74 , 0.00 ,0.12,0.013
204,김태진,22K키1B, 0.013 , 25 ,18.0,167.1, 109 , 41 ,65.0,3.0, .973 , 5.70 ,0.0,0.0, 0.00 , 0.00 ,-0.15,-0.15, -1.11 , 0.27 ,0.12,-0.016
205,정철원,22두P, 0.012 , 58 ,0.0,72.2, 22 , 4 ,18.0,0.0, 1.000 , 2.73 ,-0.1,0.0, 0.00 , 0.04 ,0.18,0.12, 1.98 , 0.00 ,0.12,0.012
206,김태오,22KP, 0.012 , 5 ,0.0,4.1, 2 , 0 ,2.0,0.0, 1.000 , 4.15 ,0.1,0.0, 0.00 , 0.00 ,0.01,0.11, 31.73 , 0.00 ,0.11,0.012
207,이현석,22SC, 0.012 , 9 ,3.0,35.0, 28 , 25 ,2.0,1.0, .964 , 6.94 ,0.0,0.0, -0.03 , 0.01 ,-0.15,-0.17, -5.87 , 0.28 ,0.11,-0.018
208,박동수,22NP, 0.011 , 10 ,0.0,14.2, 2 , 1 ,1.0,0.0, 1.000 , 1.23 ,0.06,0.0, 0.00 , 0.01 ,0.04,0.11, 8.86 , 0.00 ,0.11,0.011
209,신민재,22LCF, 0.011 , 8 ,0.0,13.1, 5 , 5 ,0.0,0.0, 1.000 , 3.38 ,0.19,-0.08, 0.00 , 0.00 ,0.01,0.11, 10.26 , -0.01 ,0.11,0.012
210,장재영,22키P, 0.011 , 14 ,0.0,14.0, 1 , 0 ,1.0,0.0, 1.000 , 0.64 ,0.06,0.0, 0.00 , 0.01 ,0.03,0.11, 9.11 , 0.00 ,0.11,0.011
211,이정범,22SRF, 0.011 , 3 ,3.0,18.0, 7 , 5 ,1.0,1.0, .857 , 3.00 ,-0.11,0.49, 0.00 , 0.00 ,-0.19,0.19, 12.89 , -0.09 ,0.1,0.02
212,손주영,22LP, 0.011 , 3 ,3.0,12.2, 1 , 0 ,1.0,0.0, 1.000 , 0.71 ,0.06,0.0, 0.00 , 0.01 ,0.03,0.1, 9.70 , 0.00 ,0.1,0.011
213,심재민,22KP, 0.011 , 44 ,1.0,43.1, 11 , 4 ,7.0,0.0, 1.000 , 2.29 ,-0.03,0.0, 0.00 , 0.02 ,0.11,0.1, 2.81 , 0.00 ,0.1,0.011
214,이재용,22NC, 0.010 , 7 ,0.0,15.0, 15 , 13 ,1.0,1.0, .933 , 8.40 ,0.0,0.0, 0.29 , -0.14 ,-0.18,-0.03, -2.25 , 0.13 ,0.1,-0.003
215,김상수,22SP, 0.009 , 8 ,0.0,8.0, 2 , 1 ,1.0,0.0, 1.000 , 2.25 ,0.07,0.0, 0.00 , 0.00 ,0.02,0.09, 13.33 , 0.00 ,0.09,0.009
216,이민호,22LP, 0.009 , 26 ,26.0,119.1, 18 , 5 ,11.0,2.0, .889 , 1.21 ,0.13,0.0, 0.00 , 0.06 ,-0.1,0.09, 0.86 , 0.00 ,0.09,0.009
217,박웅,22두P, 0.009 , 8 ,0.0,6.0, 1 , 0 ,1.0,0.0, 1.000 , 1.50 ,0.07,0.0, 0.00 , 0.00 ,0.01,0.08, 16.62 , 0.00 ,0.08,0.009
218,이승관,22한P, 0.008 , 7 ,0.0,5.1, 1 , 0 ,1.0,0.0, 1.000 , 1.69 ,0.07,0.0, 0.00 , 0.00 ,0.01,0.08, 18.26 , 0.00 ,0.08,0.008
219,김태훈,22SP, 0.008 , 9 ,0.0,5.1, 2 , 0 ,2.0,0.0, 1.000 , 3.38 ,0.07,0.0, 0.00 , 0.00 ,0.01,0.08, 18.26 , 0.00 ,0.08,0.008
220,강효종,22LP, 0.008 , 1 ,1.0,5.0, 1 , 0 ,1.0,0.0, 1.000 , 1.80 ,0.07,0.0, 0.00 , 0.00 ,0.01,0.08, 19.24 , 0.00 ,0.08,0.008
221,전영준,22SP, 0.008 , 4 ,1.0,5.0, 1 , 0 ,1.0,0.0, 1.000 , 1.80 ,0.07,0.0, 0.00 , 0.00 ,0.01,0.08, 19.24 , 0.00 ,0.08,0.008
222,유준규,22K2B, 0.008 , 3 ,0.0,4.0, 1 , 0 ,1.0,0.0, 1.000 , 2.25 ,0.05,0.0, 0.00 , 0.00 ,0.01,0.06, 19.40 , 0.01 ,0.08,0.007
223,김승현,22삼P, 0.008 , 6 ,0.0,4.0, 1 , 0 ,1.0,0.0, 1.000 , 2.25 ,0.07,0.0, 0.00 , 0.00 ,0.01,0.08, 23.18 , 0.00 ,0.08,0.008
224,하준수,22NP, 0.008 , 2 ,0.0,3.0, 1 , 0 ,1.0,0.0, 1.000 , 3.00 ,0.07,0.0, 0.00 , 0.00 ,0.01,0.07, 29.75 , 0.00 ,0.07,0.008
225,이채호,22KP, 0.008 , 38 ,0.0,36.2, 6 , 2 ,3.0,1.0, .833 , 1.23 ,0.28,0.0, -0.12 , 0.02 ,-0.11,0.07, 2.42 , 0.00 ,0.07,0.008
226,이재민,22한P, 0.007 , 2 ,0.0,2.0, 1 , 0 ,1.0,0.0, 1.000 , 4.50 ,0.07,0.0, 0.00 , 0.00 ,0.0,0.07, 42.88 , 0.00 ,0.07,0.007
227,한두솔,22SP, 0.007 , 8 ,0.0,5.1, 1 , 0 ,1.0,0.0, 1.000 , 1.69 ,0.05,0.0, 0.00 , 0.00 ,0.01,0.07, 14.96 , 0.00 ,0.07,0.007
228,정성종,22롯P, 0.007 , 5 ,0.0,4.1, 2 , 2 ,0.0,0.0, 1.000 , 4.15 ,0.05,0.0, 0.00 , 0.00 ,0.01,0.06, 17.61 , 0.00 ,0.06,0.007
229,이용찬,22NP, 0.007 , 59 ,0.0,60.2, 9 , 2 ,6.0,1.0, .889 , 1.19 ,0.08,0.0, 0.00 , 0.03 ,-0.05,0.06, 1.25 , 0.00 ,0.06,0.007
230,정진기,22NCF, 0.006 , 28 ,8.0,115.0, 21 , 21 ,0.0,0.0, 1.000 , 1.64 ,0.47,-0.26, 0.00 , 0.00 ,0.08,0.29, 3.03 , -0.23 ,0.06,0.03
231,이해창,22한C, 0.006 , 4 ,3.0,26.0, 21 , 19 ,2.0,0.0, 1.000 , 7.27 ,-0.13,0.0, -0.03 , -0.03 ,0.04,-0.15, -6.99 , 0.20 ,0.05,-0.017
232,강한울,22삼3B, 0.005 , 82 ,53.0,498.1, 186 , 51 ,126.0,9.0, .952 , 3.20 ,-0.61,0.0, 0.00 , 0.00 ,-0.31,-0.93, -2.23 , 0.97 ,0.05,-0.095
233,김명신,22두P, 0.004 , 68 ,0.0,79.2, 13 , 4 ,9.0,0.0, 1.000 , 1.47 ,-0.19,0.0, 0.00 , 0.04 ,0.2,0.04, 0.65 , 0.00 ,0.04,0.004
234,김현준,22KP, 0.004 , 12 ,0.0,14.2, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.0,0.0, 0.00 , 0.01 ,0.04,0.04, 3.48 , 0.00 ,0.04,0.004
235,백용환,22한C, 0.004 , 1 ,0.0,3.0, 4 , 4 ,0.0,0.0, 1.000 , 12.00 ,0.0,0.0, 0.00 , 0.01 ,0.0,0.02, 6.63 , 0.02 ,0.04,0.002
236,이재원,22LLF, 0.004 , 49 ,36.0,310.0, 67 , 64 ,2.0,1.0, .985 , 1.92 ,1.64,-0.11, 0.00 , 0.00 ,0.02,1.54, 5.96 , -1.51 ,0.04,0.159
237,조현우,22KP, 0.004 , 19 ,0.0,12.0, 2 , 1 ,1.0,0.0, 1.000 , 1.50 ,-0.0,0.0, 0.00 , 0.01 ,0.03,0.03, 3.48 , 0.00 ,0.03,0.004
238,쿠에바스,22KP, 0.003 , 2 ,2.0,11.0, 1 , 1 ,0.0,0.0, 1.000 , 0.82 ,-0.0,0.0, 0.00 , 0.01 ,0.03,0.03, 3.48 , 0.00 ,0.03,0.003
239,이지강,22LP, 0.003 , 4 ,1.0,11.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.0,0.0, 0.00 , 0.01 ,0.03,0.03, 3.48 , 0.00 ,0.03,0.003
240,한재승,22NP, 0.003 , 12 ,0.0,10.2, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.0,0.0, 0.00 , 0.01 ,0.03,0.03, 3.48 , 0.00 ,0.03,0.003
241,남하준,22KP, 0.003 , 11 ,0.0,10.1, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.0,0.0, 0.00 , 0.01 ,0.03,0.03, 3.48 , 0.00 ,0.03,0.003
242,송찬의,22L2B, 0.003 , 27 ,18.0,163.0, 110 , 66 ,40.0,4.0, .964 , 5.85 ,0.96,-0.29, 0.00 , 0.00 ,-0.45,0.22, 1.63 , -0.19 ,0.03,0.023
243,고명성,22K2B, 0.003 , 1 ,0.0,1.0, 2 , 1 ,1.0,0.0, 1.000 , 18.00 ,0.02,0.0, 0.00 , 0.00 ,0.0,0.02, 29.80 , 0.00 ,0.03,0.003
244,이재홍,22키2B, 0.003 , 3 ,2.0,11.0, 5 , 2 ,3.0,0.0, 1.000 , 4.09 ,-0.02,0.0, 0.00 , 0.00 ,0.03,0.01, 0.85 , 0.02 ,0.03,0.001
245,김기훈,22KP, 0.003 , 5 ,0.0,8.2, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.0,0.0, 0.00 , 0.00 ,0.02,0.03, 3.48 , 0.00 ,0.03,0.003
246,김규연,22한P, 0.002 , 12 ,0.0,13.2, 1 , 0 ,1.0,0.0, 1.000 , 0.66 ,0.12,0.0, 0.00 , -0.13 ,0.03,0.02, 2.08 , 0.00 ,0.02,0.002
247,최지민,22KP, 0.002 , 6 ,0.0,6.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.0,0.0, 0.00 , 0.00 ,0.01,0.02, 3.48 , 0.00 ,0.02,0.002
248,나원탁,22롯P, 0.002 , 7 ,0.0,6.0, 1 , 1 ,0.0,0.0, 1.000 , 1.50 ,-0.0,0.0, 0.00 , 0.00 ,0.01,0.02, 3.48 , 0.00 ,0.02,0.002
249,김영웅,22삼3B, 0.002 , 10 ,3.0,35.0, 9 , 2 ,6.0,1.0, .889 , 2.06 ,0.01,0.0, 0.00 , 0.00 ,-0.08,-0.08, -2.72 , 0.10 ,0.02,-0.008
250,이승민,22삼P, 0.002 , 2 ,0.0,5.1, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.0,0.0, 0.00 , 0.00 ,0.01,0.02, 3.48 , 0.00 ,0.02,0.002
251,조대현,22KC, 0.001 , 4 ,0.0,5.1, 6 , 6 ,0.0,0.0, 1.000 , 10.13 ,0.0,0.0, -0.06 , 0.02 ,0.01,-0.03, -6.61 , 0.04 ,0.01,-0.003
252,최용제,22두C, 0.001 , 1 ,0.0,1.0, 1 , 1 ,0.0,0.0, 1.000 , 9.00 ,0.0,0.0, 0.00 , 0.00 ,0.0,0.01, 6.63 , 0.01 ,0.01,0.001
