순위,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ
501,손호영,20L3B, -0.169 , 2 ,8.0,73.0, 17 , 5 ,10.0,2.0, .882 , 1.85 ,-1.73,0.0, 0.00 , 0.00 ,-0.18,-1.92, -31.45 , 0.10 ,-1.81,-0.179
502,윤대경,20한P, -0.171 , 1 ,0.0,51.0, 8 , 3 ,4.0,1.0, .875 , 1.24 ,-1.62,0.0, -0.13 , 0.03 ,-0.1,-1.82, -42.66 , 0.00 ,-1.82,-0.171
503,김성민,20SSS, -0.174 , 1 ,1.0,27.0, 10 , 3 ,5.0,2.0, .800 , 2.67 ,-1.73,0.0, 0.00 , 0.00 ,-0.32,-2.05, -90.68 , 0.15 ,-1.89,-0.188
504,강한울,20삼SS, -0.175 , 1 ,28.0,243.1, 91 , 28 ,61.0,2.0, .978 , 3.29 ,-3.26,0.0, 0.00 , 0.00 ,0.32,-2.94, -14.46 , 1.07 ,-1.87,-0.275
505,유한준,20KRF, -0.178 , 2 ,17.0,129.2, 28 , 27 ,1.0,0.0, 1.000 , 1.94 ,-1.32,0.06, 0.00 , 0.00 ,0.08,-1.18, -10.87 , -0.71 ,-1.89,-0.111
506,모터,20키3B, -0.188 , 1 ,10.0,82.0, 27 , 11 ,14.0,2.0, .926 , 2.74 ,-1.44,-0.34, 0.00 , 0.00 ,-0.19,-1.97, -28.79 , 0.03 ,-1.94,-0.191
507,정주현,20L2B, -0.189 , 3 ,111.0,896.0, 542 , 211 ,321.0,10.0, .982 , 5.34 ,-3.69,0.0, 0.00 , 0.00 ,0.07,-3.62, -4.83 , 1.62 ,-2.0,-0.343
508,이천웅,20LCF, -0.193 , 3 ,76.0,653.2, 155 , 152 ,2.0,1.0, .994 , 2.12 ,-1.32,-1.78, 0.00 , 0.00 ,0.12,-2.97, -5.45 , 0.94 ,-2.04,-0.282
509,조한민,20한SS, -0.196 , 2 ,16.0,120.2, 54 , 19 ,30.0,5.0, .907 , 3.66 ,-2.08,0.0, 0.00 , 0.00 ,-0.64,-2.72, -27.02 , 0.65 ,-2.08,-0.257
510,이우성,20KLF, -0.202 , 3 ,8.0,101.0, 16 , 16 ,0.0,0.0, 1.000 , 1.43 ,-1.34,-0.43, 0.00 , 0.00 ,0.06,-1.72, -20.33 , -0.42 ,-2.13,-0.162
511,김호령,20KCF, -0.205 , 2 ,33.0,361.2, 93 , 88 ,3.0,2.0, .979 , 2.27 ,-4.29,1.69, 0.00 , 0.00 ,-0.22,-2.83, -9.37 , 0.66 ,-2.17,-0.267
512,김태균,20한1B, -0.205 , 3 ,51.0,402.0, 373 , 352 ,21.0,0.0, 1.000 , 8.35 ,0.82,0.0, 0.00 , 0.00 ,0.64,1.46, 4.35 , -3.61 ,-2.15,0.139
513,이원재,20N1B, -0.206 , 3 ,30.0,283.1, 255 , 237 ,17.0,1.0, .996 , 8.07 ,0.13,0.0, 0.00 , 0.00 ,0.25,0.38, 1.62 , -2.56 ,-2.18,0.036
514,김상수,20삼2B, -0.207 , 2 ,101.0,817.1, 471 , 215 ,249.0,7.0, .985 , 5.11 ,-4.21,0.0, 0.00 , 0.00 ,0.49,-3.72, -5.45 , 1.50 ,-2.22,-0.347
515,나성범,20NRF, -0.214 , 4 ,45.0,379.2, 89 , 87 ,2.0,0.0, 1.000 , 2.11 ,-0.88,0.45, 0.00 , 0.00 ,0.23,-0.21, -0.65 , -2.12 ,-2.33,-0.019
516,이성규,20삼1B, -0.217 , 2 ,53.0,539.1, 441 , 379 ,54.0,8.0, .982 , 7.23 ,2.04,-0.0, 0.00 , 0.00 ,-0.6,1.44, 3.19 , -3.71 ,-2.27,0.137
517,김민혁,20KLF, -0.218 , 3 ,49.0,399.0, 106 , 101 ,1.0,4.0, .962 , 2.30 ,1.37,-0.96, 0.00 , 0.00 ,-0.58,-0.17, -0.52 , -2.13 ,-2.3,-0.016
518,강민국,20K2B, -0.220 , 3 ,35.0,315.2, 148 , 64 ,79.0,5.0, .966 , 4.08 ,-3.07,0.0, 0.00 , 0.00 ,-0.15,-3.22, -12.23 , 0.90 ,-2.32,-0.306
519,모창민,20N1B, -0.226 , 3 ,18.0,147.2, 134 , 121 ,11.0,2.0, .985 , 8.05 ,-0.9,0.0, 0.00 , 0.00 ,-0.17,-1.07, -8.64 , -1.33 ,-2.4,-0.1
520,한유섬,20SDH, -0.230 , 2 ,48.0,392.0, 81 , 78 ,1.0,2.0, .975 , 1.81 ,-0.19,0.05, 0.00 , 0.00 ,-0.17,-0.3, -0.93 , -2.16 ,-2.46,-0.028
521,김민수,20KP, -0.234 , 3 ,18.0,103.1, 12 , 8 ,3.0,1.0, .917 , 0.96 ,-2.42,0.0, 0.00 , -0.07 ,0.01,-2.48, -28.74 , 0.00 ,-2.48,-0.234
522,최준우,20S2B, -0.239 , 3 ,52.0,441.1, 255 , 104 ,143.0,8.0, .969 , 5.04 ,-2.74,0.0, 0.00 , 0.00 ,-0.57,-3.31, -8.99 , 0.80 ,-2.52,-0.315
523,이성곤,20삼1B, -0.246 , 3 ,18.0,165.2, 131 , 119 ,10.0,2.0, .985 , 7.01 ,-2.04,0.96, 0.00 , 0.00 ,-0.18,-1.27, -9.14 , -1.34 ,-2.61,-0.119
524,임종찬,20한RF, -0.247 , 1 ,32.0,266.1, 64 , 61 ,3.0,0.0, 1.000 , 2.16 ,-1.38,0.04, 0.00 , 0.00 ,0.16,-1.18, -5.30 , -1.43 ,-2.61,-0.112
525,이대호,20롯1B, -0.254 , 2 ,53.0,443.1, 500 , 460 ,38.0,2.0, .996 , 10.11 ,1.04,0.0, 0.00 , 0.00 ,0.3,1.34, 3.62 , -4.03 ,-2.69,0.126
526,이창진,20KCF, -0.260 , 1 ,21.0,178.2, 32 , 30 ,2.0,0.0, 1.000 , 1.61 ,-4.08,0.85, 0.00 , 0.00 ,0.09,-3.14, -21.04 , 0.32 ,-2.82,-0.29
527,이명기,20NLF, -0.262 , 3 ,107.0,875.0, 192 , 186 ,5.0,1.0, .995 , 1.97 ,-0.3,1.87, 0.00 , 0.00 ,0.29,1.86, 2.54 , -4.64 ,-2.78,0.175
528,로하스,20KRF, -0.267 , 3 ,106.0,890.0, 230 , 219 ,7.0,4.0, .983 , 2.29 ,2.78,-0.42, 0.00 , 0.00 ,-0.27,2.09, 2.81 , -5.01 ,-2.92,0.191
529,박한결,20한SS, -0.268 , 2 ,5.0,59.1, 27 , 8 ,17.0,2.0, .926 , 3.79 ,-2.94,0.0, 0.00 , 0.00 ,-0.22,-3.17, -63.86 , 0.32 ,-2.84,-0.298
530,장영석,20K3B, -0.269 , 2 ,10.0,84.0, 43 , 29 ,11.0,3.0, .930 , 4.29 ,-2.32,0.0, 0.00 , 0.00 ,-0.38,-2.7, -38.43 , -0.13 ,-2.83,-0.257
531,장운호,20한RF, -0.274 , 2 ,4.0,59.1, 12 , 12 ,0.0,0.0, 1.000 , 1.82 ,-2.3,-0.38, 0.00 , 0.00 ,0.03,-2.65, -53.39 , -0.27 ,-2.91,-0.249
532,라모스,20L1B, -0.282 , 3 ,103.0,827.1, 862 , 799 ,57.0,6.0, .993 , 9.31 ,4.51,0.0, 0.00 , 0.00 ,0.11,4.61, 6.67 , -7.66 ,-3.05,0.427
533,박계범,20삼SS, -0.292 , 3 ,44.0,401.1, 163 , 58 ,98.0,7.0, .957 , 3.50 ,-4.34,0.0, 0.00 , 0.00 ,-0.19,-4.53, -13.51 , 1.47 ,-3.06,-0.432
534,김문호,20한1B, -0.294 , 2 ,10.0,81.0, 58 , 53 ,5.0,0.0, 1.000 , 6.44 ,-2.07,-0.53, 0.00 , 0.00 ,0.1,-2.5, -37.01 , -0.64 ,-3.14,-0.235
535,최진행,20한LF, -0.296 , 1 ,19.0,146.0, 33 , 32 ,0.0,1.0, .970 , 1.97 ,-1.22,-1.0, 0.00 , 0.00 ,-0.12,-2.33, -19.14 , -0.79 ,-3.13,-0.221
536,호잉,20한RF, -0.298 , 2 ,33.0,278.0, 73 , 71 ,2.0,0.0, 1.000 , 2.36 ,-1.57,-0.22, 0.00 , 0.00 ,0.17,-1.62, -6.98 , -1.49 ,-3.11,-0.155
537,최주환,20두2B, -0.302 , 3 ,135.0,1059.0, 582 , 285 ,287.0,10.0, .983 , 4.86 ,-4.52,0.0, 0.00 , 0.00 ,0.48,-4.04, -4.56 , 0.80 ,-3.24,-0.376
538,박찬도,20삼LF, -0.313 , 2 ,28.0,263.0, 65 , 64 ,1.0,0.0, 1.000 , 2.22 ,-1.82,-0.33, 0.00 , 0.00 ,0.15,-2.0, -9.12 , -1.30 ,-3.3,-0.19
539,박정음,20키CF, -0.317 , 3 ,7.0,171.2, 44 , 44 ,0.0,0.0, 1.000 , 2.31 ,-2.11,-1.36, 0.00 , 0.00 ,0.09,-3.38, -23.60 , 0.01 ,-3.37,-0.318
540,안치홍,20롯2B, -0.325 , 2 ,106.0,919.1, 507 , 185 ,308.0,14.0, .972 , 4.83 ,-4.39,0.0, 0.00 , 0.00 ,-0.68,-5.07, -6.60 , 1.61 ,-3.46,-0.476
541,이형종,20LRF, -0.338 , 1 ,61.0,534.0, 124 , 119 ,1.0,4.0, .968 , 2.02 ,1.6,-1.91, 0.00 , 0.00 ,-0.49,-0.81, -1.81 , -2.84 ,-3.65,-0.075
542,이병규,20롯1B, -0.365 , 1 ,32.0,236.2, 235 , 223 ,10.0,2.0, .992 , 8.86 ,-1.71,0.0, 0.00 , 0.00 ,-0.03,-1.74, -8.78 , -2.18 ,-3.91,-0.162
543,노수광,20한CF, -0.376 , 0 ,9.0,68.0, 9 , 9 ,0.0,0.0, 1.000 , 1.19 ,-3.79,0.04, 0.00 , 0.00 ,0.04,-3.71, -65.33 , -0.38 ,-4.09,-0.341
544,권민석,20두3B, -0.385 , 2 ,11.0,163.2, 58 , 28 ,28.0,2.0, .966 , 3.08 ,-4.46,0.0, 0.00 , 0.00 ,0.06,-4.39, -32.14 , 0.30 ,-4.09,-0.413
545,오윤석,20롯2B, -0.385 , 1 ,41.0,361.2, 216 , 140 ,69.0,7.0, .968 , 5.20 ,-3.33,0.0, 0.00 , 0.00 ,-0.58,-3.91, -12.94 , -0.22 ,-4.13,-0.364
546,박승욱,20K2B, -0.396 , 2 ,27.0,333.2, 227 , 119 ,101.0,7.0, .969 , 5.93 ,-3.72,0.0, 0.00 , 0.00 ,-0.64,-4.36, -15.65 , 0.15 ,-4.21,-0.41
547,고종욱,20SLF, -0.401 , 2 ,39.0,302.2, 61 , 59 ,0.0,2.0, .967 , 1.75 ,-0.19,-2.18, 0.00 , 0.00 ,-0.23,-2.59, -10.25 , -1.65 ,-4.24,-0.245
548,김현수,20LLF, -0.428 , 3 ,110.0,936.0, 257 , 247 ,9.0,1.0, .996 , 2.46 ,-1.64,1.98, 0.00 , 0.00 ,0.36,0.71, 0.90 , -5.33 ,-4.63,0.065
549,살라디노,20삼LF, -0.445 , 2 ,40.0,318.0, 141 , 104 ,32.0,5.0, .965 , 3.85 ,-2.91,-0.51, 0.00 , 0.00 ,-0.41,-3.83, -14.41 , -0.99 ,-4.82,-0.354
550,국해성,20두RF, -0.450 , 2 ,19.0,166.0, 40 , 38 ,1.0,1.0, .975 , 2.11 ,-4.15,0.39, 0.00 , 0.00 ,-0.1,-3.86, -27.81 , -0.92 ,-4.78,-0.364
551,김웅빈,20키1B, -0.465 , 2 ,47.0,416.1, 405 , 367 ,32.0,6.0, .985 , 8.63 ,-1.04,0.0, 0.00 , 0.00 ,-0.49,-1.53, -4.41 , -3.42 ,-4.95,-0.144
552,박병호,20키1B, -0.466 , 3 ,85.0,712.2, 757 , 694 ,57.0,6.0, .992 , 9.48 ,1.62,0.0, 0.00 , 0.00 ,-0.07,1.54, 2.59 , -6.52 ,-4.98,0.145
553,전준우,20롯LF, -0.520 , 2 ,136.0,1154.2, 288 , 274 ,9.0,5.0, .983 , 2.21 ,1.03,0.11, 0.00 , 0.00 ,-0.35,0.79, 0.82 , -6.34 ,-5.55,0.074
554,민병헌,20롯CF, -0.522 , 2 ,72.0,686.1, 177 , 175 ,2.0,0.0, 1.000 , 2.32 ,-4.92,-1.81, 0.00 , 0.00 ,0.34,-6.4, -11.15 , 0.91 ,-5.48,-0.609
555,팔카,20삼1B, -0.544 , 1 ,25.0,196.0, 92 , 80 ,10.0,2.0, .978 , 4.13 ,-3.98,-0.17, 0.00 , 0.00 ,-0.2,-4.35, -26.58 , -1.36 ,-5.72,-0.414
556,강진성,20N1B, -0.585 , 4 ,98.0,825.2, 705 , 656 ,45.0,4.0, .994 , 7.64 ,1.05,-0.32, 0.00 , 0.00 ,0.47,1.2, 1.73 , -7.43 ,-6.23,0.112
557,정근우,20L2B, -0.624 , 3 ,31.0,253.0, 149 , 59 ,81.0,9.0, .940 , 4.98 ,-5.84,0.0, 0.00 , 0.00 ,-1.22,-7.05, -33.37 , 0.44 ,-6.61,-0.665
558,강백호,20K1B, -0.649 , 3 ,124.0,1081.0, 1143 , 1057 ,76.0,10.0, .991 , 9.43 ,3.31,-0.06, 0.00 , 0.00 ,-0.31,2.94, 3.26 , -9.95 ,-7.01,0.272
559,정훈,20롯CF, -0.660 , 2 ,91.0,768.0, 473 , 437 ,34.0,2.0, .996 , 5.52 ,-4.44,-0.31, 0.00 , 0.00 ,0.38,-4.37, -6.81 , -2.71 ,-7.08,-0.407
560,김찬형,20NSS, -0.662 , 4 ,15.0,195.2, 96 , 33 ,53.0,10.0, .896 , 3.96 ,-6.61,0.0, 0.00 , 0.00 ,-1.41,-8.03, -49.11 , 0.94 ,-7.09,-0.75
561,이원석,20삼3B, -0.859 , 3 ,108.0,823.0, 441 , 350 ,81.0,10.0, .977 , 4.71 ,-6.35,0.0, 0.00 , 0.00 ,-0.05,-6.4, -9.31 , -2.74 ,-9.14,-0.602
562,이용규,20한CF, -0.890 , 3 ,106.0,878.1, 245 , 242 ,0.0,3.0, .988 , 2.48 ,-4.68,-5.7, 0.00 , 0.00 ,-0.17,-10.55, -14.38 , 1.03 ,-9.52,-0.987
563,최원준,20KCF, -0.954 , 2 ,88.0,796.0, 216 , 208 ,4.0,4.0, .982 , 2.40 ,-9.44,-1.25, 0.00 , 0.00 ,-0.39,-11.08, -16.66 , 0.84 ,-10.24,-1.033
564,허정협,20키LF, -0.983 , 3 ,87.0,732.1, 172 , 163 ,6.0,3.0, .983 , 2.08 ,-5.13,-1.09, 0.00 , 0.00 ,-0.16,-6.38, -10.42 , -4.11 ,-10.49,-0.597
565,오재일,20두1B, -1.008 , 3 ,110.0,927.1, 872 , 833 ,36.0,3.0, .997 , 8.43 ,-3.16,0.0, 0.00 , 0.00 ,0.86,-2.29, -2.96 , -8.56 ,-10.86,-0.213
566,유민상,20K1B, -1.140 , 3 ,107.0,932.0, 889 , 829 ,51.0,9.0, .990 , 8.50 ,-3.29,0.0, 0.00 , 0.00 ,-0.33,-3.62, -4.64 , -8.47 ,-12.09,-0.341
567,손아섭,20롯RF, -1.319 , 2 ,123.0,1056.2, 239 , 234 ,4.0,1.0, .996 , 2.03 ,-4.91,-3.91, 0.00 , 0.00 ,0.43,-8.4, -9.51 , -5.89 ,-14.29,-0.775
568,로맥,20S1B, -1.333 , 3 ,127.0,1080.2, 1018 , 950 ,56.0,12.0, .988 , 8.38 ,-4.26,0.0, 0.00 , 0.00 ,-0.63,-4.89, -5.41 , -9.52 ,-14.41,-0.452
569,나지완,20KLF, -1.378 , 2 ,129.0,1018.2, 210 , 206 ,3.0,1.0, .995 , 1.85 ,-6.28,-3.27, 0.00 , 0.00 ,0.37,-9.18, -10.78 , -5.63 ,-14.81,-0.854
570,김재환,20두LF, -1.462 , 3 ,126.0,1014.2, 254 , 247 ,5.0,2.0, .992 , 2.24 ,-8.69,-1.67, 0.00 , 0.00 ,0.17,-10.18, -12.01 , -5.65 ,-15.84,-0.94
571,터커,20KRF, -2.039 , 2 ,140.0,1180.0, 252 , 247 ,4.0,1.0, .996 , 1.91 ,-10.58,-5.55, 0.00 , 0.00 ,0.5,-15.62, -15.85 , -6.62 ,-22.24,-1.432
