순위,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ
502,미란다,21두P, -0.116 , 28 ,28.0,173.2, 19 , 4 ,15.0,0.0, 1.000 , 0.99 ,-1.57,0.0, 0.00 , 0.07 ,0.32,-1.17, -8.09 , 0.00 ,-1.17,-0.116
503,배제성,21KP, -0.121 , 26 ,26.0,141.2, 27 , 8 ,16.0,3.0, .889 , 1.53 ,-0.95,0.0, 0.00 , 0.06 ,-0.34,-1.22, -10.32 , 0.00 ,-1.22,-0.121
504,박승욱,21K2B, -0.121 , 6 ,2.0,14.0, 10 , 4 ,4.0,2.0, .800 , 5.14 ,-0.88,0.0, 0.00 , 0.00 ,-0.36,-1.24, -106.15 , 0.00 ,-1.24,-0.121
505,유한준,21KRF, -0.121 , 16 ,11.0,84.1, 11 , 11 ,0.0,0.0, 1.000 , 1.17 ,-0.48,-0.37, 0.00 , 0.00 ,0.06,-0.79, -11.25 , -0.44 ,-1.23,-0.078
506,최영진,21삼3B, -0.122 , 32 ,9.0,122.2, 78 , 61 ,17.0,0.0, 1.000 , 5.72 ,-1.13,0.0, 0.00 , 0.00 ,0.31,-0.82, -7.99 , -0.41 ,-1.23,-0.081
507,김민수,21롯2B, -0.128 , 67 ,48.0,471.0, 265 , 159 ,103.0,3.0, .989 , 5.01 ,-1.83,0.0, 0.00 , 0.00 ,0.66,-1.17, -2.98 , -0.11 ,-1.28,-0.117
508,나승엽,21롯1B, -0.128 , 43 ,24.0,231.1, 136 , 106 ,25.0,5.0, .963 , 5.10 ,-0.0,0.0, 0.00 , 0.00 ,-0.43,-0.43, -2.23 , -0.85 ,-1.28,-0.043
509,카펜터,21한P, -0.128 , 31 ,30.0,170.0, 25 , 6 ,16.0,3.0, .880 , 1.17 ,-1.08,0.0, 0.00 , 0.07 ,-0.28,-1.29, -9.11 , 0.00 ,-1.29,-0.128
510,김태훈,21SP, -0.130 , 63 ,0.0,58.0, 6 , 0 ,4.0,2.0, .667 , 0.62 ,-0.7,0.0, 0.00 , -0.31 ,-0.29,-1.3, -26.89 , 0.00 ,-1.3,-0.13
511,오재원,21두2B, -0.132 , 41 ,12.0,168.0, 115 , 62 ,51.0,2.0, .983 , 6.05 ,-2.02,0.83, 0.00 , 0.00 ,0.0,-1.18, -8.42 , -0.14 ,-1.32,-0.119
512,최인호,21한LF, -0.136 , 44 ,41.0,335.2, 78 , 77 ,1.0,0.0, 1.000 , 2.09 ,0.55,-0.34, 0.00 , 0.00 ,0.16,0.37, 1.32 , -1.73 ,-1.36,0.037
513,손호영,21LSS, -0.138 , 8 ,2.0,31.2, 13 , 4 ,8.0,1.0, .923 , 3.41 ,-1.43,0.0, 0.00 , 0.00 ,-0.08,-1.52, -57.40 , 0.13 ,-1.39,-0.151
514,신성현,21두3B, -0.139 , 7 ,2.0,30.0, 18 , 12 ,6.0,0.0, 1.000 , 5.40 ,-1.39,0.0, 0.00 , 0.00 ,0.08,-1.31, -52.38 , -0.08 ,-1.4,-0.13
515,김유신,21KP, -0.142 , 15 ,11.0,54.1, 14 , 0 ,12.0,2.0, .857 , 1.99 ,-1.16,0.0, 0.00 , 0.02 ,-0.3,-1.44, -31.62 , 0.00 ,-1.44,-0.142
516,켈리,21LP, -0.144 , 30 ,30.0,177.0, 31 , 11 ,19.0,1.0, .968 , 1.53 ,-1.66,0.0, 0.00 , 0.08 ,0.13,-1.45, -9.82 , 0.00 ,-1.45,-0.144
517,도태훈,21N3B, -0.144 , 68 ,16.0,223.2, 108 , 61 ,43.0,4.0, .963 , 4.19 ,-1.28,0.0, 0.00 , 0.00 ,-0.17,-1.45, -7.76 , 0.01 ,-1.44,-0.145
518,이영빈,21L1B, -0.144 , 57 ,34.0,296.0, 238 , 174 ,57.0,7.0, .971 , 7.02 ,0.17,0.0, 0.00 , 0.00 ,-0.67,-0.5, -2.01 , -0.95 ,-1.45,-0.049
519,김재열,21KP, -0.145 , 24 ,0.0,32.2, 10 , 4 ,4.0,2.0, .800 , 2.20 ,-1.14,0.0, 0.00 , 0.01 ,-0.34,-1.47, -53.75 , 0.00 ,-1.47,-0.145
520,정민규,21한3B, -0.148 , 4 ,4.0,28.0, 22 , 8 ,11.0,3.0, .864 , 6.11 ,-0.92,0.0, 0.00 , 0.00 ,-0.52,-1.44, -61.61 , -0.03 ,-1.48,-0.145
521,최승민,21NCF, -0.149 , 27 ,7.0,98.0, 34 , 34 ,0.0,0.0, 1.000 , 3.12 ,-0.93,-0.48, 0.00 , 0.00 ,0.05,-1.37, -16.73 , -0.13 ,-1.5,-0.136
522,박준태,21키RF, -0.154 , 27 ,13.0,136.0, 39 , 39 ,0.0,0.0, 1.000 , 2.58 ,-1.55,0.32, 0.00 , 0.00 ,0.08,-1.16, -10.18 , -0.39 ,-1.55,-0.115
523,김헌곤,21삼LF, -0.155 , 111 ,90.0,814.1, 194 , 185 ,8.0,1.0, .995 , 2.13 ,-1.19,2.81, 0.00 , 0.00 ,0.2,1.82, 2.68 , -3.38 ,-1.56,0.181
524,강상원,21한CF, -0.162 , 31 ,9.0,130.0, 29 , 29 ,0.0,0.0, 1.000 , 2.01 ,-0.59,-0.84, 0.00 , 0.00 ,0.07,-1.36, -12.53 , -0.26 ,-1.62,-0.136
525,김대유,21LP, -0.167 , 64 ,0.0,50.2, 12 , 2 ,8.0,2.0, .833 , 1.78 ,-1.4,0.0, 0.00 , 0.02 ,-0.31,-1.68, -39.67 , 0.00 ,-1.68,-0.167
526,이학주,21삼SS, -0.167 , 64 ,47.0,401.2, 223 , 81 ,131.0,11.0, .951 , 4.75 ,-3.07,0.0, 0.00 , 0.00 ,-0.66,-3.73, -11.12 , 2.06 ,-1.67,-0.374
527,안익훈,21LCF, -0.182 , 43 ,0.0,82.0, 11 , 11 ,0.0,0.0, 1.000 , 1.21 ,-1.55,-0.17, 0.00 , 0.00 ,0.04,-1.67, -24.44 , -0.16 ,-1.84,-0.166
528,김휘집,21키3B, -0.183 , 33 ,23.0,206.0, 69 , 17 ,45.0,7.0, .899 , 2.71 ,-1.53,0.0, 0.00 , 0.00 ,-0.74,-2.27, -13.19 , 0.45 ,-1.82,-0.229
529,오선진,21삼SS, -0.188 , 23 ,10.0,114.0, 46 , 21 ,23.0,2.0, .957 , 3.47 ,-2.5,0.0, 0.00 , 0.00 ,0.03,-2.46, -25.85 , 0.58 ,-1.88,-0.245
530,전민수,21NLF, -0.191 , 24 ,8.0,72.0, 12 , 12 ,0.0,0.0, 1.000 , 1.50 ,-0.57,-1.01, 0.00 , 0.00 ,0.03,-1.54, -25.66 , -0.37 ,-1.92,-0.153
531,장두성,21롯CF, -0.193 , 35 ,8.0,114.0, 17 , 16 ,0.0,1.0, .941 , 1.26 ,-2.28,0.38, 0.00 , 0.00 ,-0.14,-2.04, -21.44 , 0.10 ,-1.94,-0.202
532,김석환,21K1B, -0.195 , 4 ,4.0,35.0, 41 , 39 ,0.0,2.0, .951 , 10.03 ,-1.37,0.0, 0.00 , 0.00 ,-0.33,-1.7, -58.15 , -0.31 ,-2.01,-0.165
533,김주형,21키SS, -0.210 , 31 ,20.0,183.2, 83 , 25 ,53.0,5.0, .940 , 3.82 ,-2.72,0.0, 0.00 , 0.00 ,-0.31,-3.03, -19.74 , 0.91 ,-2.12,-0.3
534,노시환,21한3B, -0.216 , 94 ,94.0,823.2, 304 , 107 ,177.0,20.0, .934 , 3.10 ,-2.07,0.0, 0.00 , 0.00 ,-1.45,-3.52, -5.12 , 1.31 ,-2.21,-0.345
535,유민상,21K1B, -0.218 , 15 ,14.0,118.0, 113 , 106 ,7.0,0.0, 1.000 , 8.62 ,-1.4,0.0, 0.00 , 0.00 ,0.22,-1.18, -11.92 , -1.02 ,-2.2,-0.116
536,보어,21L1B, -0.218 , 27 ,27.0,200.0, 196 , 181 ,12.0,3.0, .985 , 8.69 ,-0.24,0.0, 0.00 , 0.00 ,-0.22,-0.46, -2.78 , -1.70 ,-2.16,-0.047
537,장운호,21한RF, -0.230 , 96 ,79.0,725.0, 195 , 190 ,5.0,0.0, 1.000 , 2.42 ,-1.24,1.15, 0.00 , 0.00 ,0.41,0.32, 0.53 , -2.61 ,-2.29,0.032
538,김호재,21삼1B, -0.235 , 72 ,13.0,213.0, 129 , 96 ,31.0,2.0, .985 , 5.37 ,-1.86,0.0, 0.00 , 0.00 ,0.15,-1.71, -9.62 , -0.65 ,-2.36,-0.171
539,노태형,21한1B, -0.243 , 12 ,10.0,75.0, 62 , 56 ,4.0,2.0, .968 , 7.20 ,-1.67,0.0, 0.00 , 0.00 ,-0.24,-1.91, -30.54 , -0.49 ,-2.41,-0.193
540,이원석,21삼3B, -0.250 , 119 ,120.0,870.0, 287 , 146 ,136.0,5.0, .983 , 2.92 ,-4.24,0.0, 0.00 , 0.00 ,1.55,-2.69, -3.70 , 0.18 ,-2.51,-0.268
541,라모스,21L1B, -0.252 , 37 ,37.0,287.0, 315 , 287 ,24.0,4.0, .987 , 9.75 ,0.2,0.0, 0.00 , 0.00 ,-0.26,-0.06, -0.26 , -2.48 ,-2.54,-0.006
542,장지승,21한RF, -0.258 , 21 ,18.0,146.0, 33 , 32 ,0.0,1.0, .970 , 1.97 ,0.15,-1.87, 0.00 , 0.00 ,-0.11,-1.82, -14.92 , -0.75 ,-2.57,-0.183
543,이원석,21한CF, -0.261 , 39 ,31.0,300.0, 74 , 72 ,1.0,1.0, .987 , 2.19 ,-2.6,-0.39, 0.00 , 0.00 ,-0.06,-3.05, -12.18 , 0.47 ,-2.58,-0.309
544,윤형준,21N1B, -0.269 , 25 ,11.0,103.0, 104 , 91 ,7.0,6.0, .942 , 8.56 ,-0.81,0.0, 0.00 , 0.00 ,-1.01,-1.82, -21.15 , -0.89 ,-2.71,-0.181
545,알몬테,21KLF, -0.272 , 35 ,33.0,241.0, 55 , 52 ,1.0,2.0, .964 , 1.98 ,-0.89,-0.32, 0.00 , 0.00 ,-0.29,-1.49, -7.41 , -1.25 ,-2.74,-0.148
546,이성곤,21삼한1B, -0.276 , 39 ,35.0,288.0, 276 , 258 ,14.0,4.0, .986 , 8.50 ,-0.03,0.0, 0.00 , 0.00 ,-0.26,-0.29, -1.21 , -2.49 ,-2.79,-0.029
547,이원재,21N1B, -0.276 , 23 ,15.0,133.0, 119 , 107 ,10.0,2.0, .983 , 7.92 ,-1.47,-0.0, 0.00 , 0.00 ,-0.16,-1.63, -14.66 , -1.12 ,-2.75,-0.163
548,김선빈,21K2B, -0.285 , 120 ,125.0,1017.2, 520 , 206 ,307.0,7.0, .987 , 4.54 ,-5.92,0.0, 0.00 , 0.00 ,1.26,-4.67, -5.49 , 1.78 ,-2.89,-0.46
549,김태훈,21KRF, -0.286 , 20 ,15.0,118.0, 25 , 24 ,1.0,0.0, 1.000 , 1.91 ,-2.27,-0.04, 0.00 , 0.00 ,0.08,-2.24, -22.70 , -0.63 ,-2.86,-0.223
550,김성윤,21삼RF, -0.287 , 21 ,3.0,51.2, 13 , 11 ,0.0,2.0, .846 , 1.92 ,-2.02,-0.36, 0.00 , 0.00 ,-0.37,-2.76, -63.88 , -0.13 ,-2.89,-0.274
551,민병헌,21롯CF, -0.291 , 12 ,11.0,88.1, 17 , 17 ,0.0,0.0, 1.000 , 1.73 ,-2.38,-0.72, 0.00 , 0.00 ,0.04,-3.06, -41.52 , 0.15 ,-2.91,-0.306
552,강한울,21삼3B, -0.293 , 107 ,50.0,550.2, 182 , 64 ,109.0,9.0, .951 , 2.83 ,-4.23,0.0, 0.00 , 0.00 ,-0.04,-4.27, -9.29 , 1.33 ,-2.94,-0.426
553,안재석,21두SS, -0.295 , 89 ,55.0,481.1, 247 , 96 ,138.0,13.0, .947 , 4.38 ,-4.07,0.0, 0.00 , 0.00 ,-0.91,-4.98, -12.39 , 2.01 ,-2.97,-0.495
554,이형종,21LLF, -0.297 , 43 ,35.0,306.2, 64 , 59 ,3.0,2.0, .969 , 1.82 ,-2.45,1.27, 0.00 , 0.00 ,-0.23,-1.4, -5.48 , -1.59 ,-2.99,-0.139
555,로맥,21S1B, -0.304 , 94 ,93.0,770.0, 733 , 690 ,41.0,2.0, .997 , 8.54 ,2.52,0.0, 0.00 , 0.00 ,1.05,3.57, 5.55 , -6.63 ,-3.06,0.356
556,페르난데스,21두1B, -0.307 , 16 ,17.0,140.0, 115 , 107 ,5.0,3.0, .974 , 7.20 ,-1.57,0.0, 0.00 , 0.00 ,-0.34,-1.91, -16.33 , -1.22 ,-3.13,-0.187
557,배성근,21롯SS, -0.330 , 63 ,21.0,264.2, 134 , 61 ,66.0,7.0, .948 , 4.32 ,-3.82,0.0, 0.00 , 0.00 ,-0.51,-4.33, -19.58 , 1.01 ,-3.32,-0.431
558,류지혁,21K3B, -0.336 , 83 ,77.0,672.2, 423 , 322 ,93.0,8.0, .981 , 5.55 ,-1.43,0.0, 0.00 , 0.00 ,0.11,-1.32, -2.35 , -2.07 ,-3.39,-0.131
559,박건우,21두RF, -0.344 , 115 ,118.0,933.0, 242 , 238 ,3.0,1.0, .996 , 2.33 ,0.52,-2.02, 0.00 , 0.00 ,0.35,-1.15, -1.47 , -2.37 ,-3.52,-0.112
560,한유섬,21SRF, -0.346 , 113 ,109.0,911.2, 230 , 223 ,5.0,2.0, .991 , 2.25 ,1.47,-0.36, 0.00 , 0.00 ,0.15,1.26, 1.65 , -4.78 ,-3.52,0.123
561,황재균,21K3B, -0.362 , 111 ,112.0,940.1, 263 , 69 ,178.0,16.0, .939 , 2.36 ,-5.01,0.0, 0.00 , 0.00 ,-0.28,-5.28, -6.72 , 1.61 ,-3.67,-0.521
562,정의윤,21SLF, -0.382 , 35 ,31.0,222.0, 47 , 45 ,2.0,0.0, 1.000 , 1.91 ,-2.47,-0.33, 0.00 , 0.00 ,0.12,-2.68, -14.47 , -1.14 ,-3.83,-0.268
563,나성범,21NRF, -0.394 , 124 ,130.0,1071.2, 241 , 231 ,5.0,5.0, .979 , 1.98 ,0.34,1.55, 0.00 , 0.00 ,-0.29,1.6, 1.79 , -5.60 ,-4.0,0.158
564,채은성,21LRF, -0.422 , 80 ,79.0,642.1, 152 , 147 ,4.0,1.0, .993 , 2.12 ,-0.84,-0.32, 0.00 , 0.00 ,0.23,-0.93, -1.74 , -3.37 ,-4.3,-0.091
565,조용호,21KLF, -0.433 , 122 ,115.0,918.2, 184 , 177 ,7.0,0.0, 1.000 , 1.80 ,-4.95,4.8, 0.00 , 0.00 ,0.48,0.33, 0.43 , -4.65 ,-4.32,0.033
566,피렐라,21삼LF, -0.453 , 38 ,37.0,295.1, 63 , 61 ,2.0,0.0, 1.000 , 1.92 ,-4.01,0.81, 0.00 , 0.00 ,0.14,-3.07, -12.44 , -1.55 ,-4.62,-0.301
567,나지완,21KLF, -0.489 , 24 ,23.0,176.0, 38 , 38 ,0.0,0.0, 1.000 , 1.94 ,-3.43,-0.64, 0.00 , 0.00 ,0.08,-3.99, -27.12 , -0.91 ,-4.9,-0.398
568,박병호,21키1B, -0.494 , 97 ,96.0,810.2, 849 , 776 ,67.0,6.0, .993 , 9.36 ,1.7,0.0, 0.00 , 0.00 ,0.32,2.03, 2.99 , -7.00 ,-4.97,0.201
569,안치홍,21롯2B, -0.506 , 104 ,108.0,908.2, 475 , 176 ,289.0,10.0, .979 , 4.61 ,-7.1,0.0, 0.00 , 0.00 ,0.37,-6.74, -8.87 , 1.59 ,-5.15,-0.661
570,김현수,21LLF, -0.514 , 80 ,78.0,631.1, 133 , 131 ,2.0,0.0, 1.000 , 1.90 ,-0.08,-2.1, 0.00 , 0.00 ,0.31,-1.87, -3.55 , -3.36 ,-5.23,-0.184
571,정진기,21NLF, -0.521 , 59 ,33.0,319.1, 72 , 69 ,2.0,1.0, .986 , 2.00 ,-3.54,-0.03, 0.00 , 0.00 ,-0.04,-3.6, -13.50 , -1.66 ,-5.26,-0.357
572,허경민,21두3B, -0.550 , 125 ,116.0,984.2, 261 , 92 ,161.0,8.0, .969 , 2.31 ,-8.72,0.0, 0.00 , 0.00 ,1.47,-7.25, -8.82 , 1.70 ,-5.55,-0.719
573,오재일,21삼1B, -0.574 , 113 ,113.0,936.0, 917 , 864 ,51.0,2.0, .998 , 8.80 ,0.96,0.0, 0.00 , 0.00 ,1.36,2.32, 2.96 , -8.14 ,-5.83,0.228
574,신용수,21롯CF, -0.576 , 61 ,30.0,306.0, 68 , 63 ,3.0,2.0, .971 , 1.94 ,-4.56,-0.96, 0.00 , 0.00 ,-0.23,-5.75, -22.49 , -0.06 ,-5.8,-0.57
575,정훈,21롯1B, -0.612 , 108 ,110.0,921.0, 811 , 765 ,45.0,1.0, .999 , 7.92 ,-0.56,-0.29, 0.00 , 0.00 ,1.36,0.51, 0.66 , -6.69 ,-6.18,0.05
576,황대인,21K1B, -0.612 , 67 ,64.0,546.0, 531 , 502 ,26.0,3.0, .994 , 8.70 ,-1.87,0.0, 0.00 , 0.00 ,0.43,-1.44, -3.16 , -4.69 ,-6.13,-0.144
577,이명기,21NLF, -0.616 , 47 ,48.0,380.0, 84 , 80 ,3.0,1.0, .988 , 1.97 ,-5.72,1.46, 0.00 , 0.00 ,-0.03,-4.29, -13.50 , -1.99 ,-6.28,-0.42
578,홍창기,21LCF, -0.622 , 131 ,132.0,1117.2, 254 , 248 ,4.0,2.0, .992 , 2.03 ,-3.84,-3.12, 0.00 , 0.00 ,0.17,-6.79, -7.28 , 0.37 ,-6.42,-0.658
579,고종욱,21SLF, -0.625 , 40 ,33.0,216.0, 29 , 27 ,1.0,1.0, .966 , 1.17 ,-5.08,0.03, 0.00 , 0.00 ,-0.1,-5.16, -28.58 , -1.12 ,-6.27,-0.514
580,크레익,21키1B, -0.633 , 46 ,44.0,366.2, 278 , 256 ,19.0,3.0, .989 , 6.75 ,-4.01,0.4, 0.00 , 0.00 ,-0.08,-3.69, -12.05 , -2.68 ,-6.37,-0.367
581,임종찬,21한RF, -0.665 , 38 ,38.0,329.0, 71 , 70 ,0.0,1.0, .986 , 1.92 ,-2.89,-2.03, 0.00 , 0.00 ,0.02,-4.9, -17.84 , -1.67 ,-6.58,-0.496
582,추신수,21SRF, -0.795 , 47 ,47.0,372.1, 80 , 79 ,0.0,1.0, .988 , 1.91 ,-4.19,-2.04, 0.00 , 0.00 ,0.05,-6.19, -19.88 , -1.96 ,-8.15,-0.604
583,양석환,21두1B, -0.927 , 123 ,125.0,1014.1, 920 , 854 ,58.0,8.0, .991 , 8.09 ,-0.89,0.0, 0.00 , 0.00 ,0.31,-0.58, -0.69 , -8.84 ,-9.42,-0.057
584,터커,21KLF, -0.980 , 116 ,122.0,990.1, 389 , 368 ,18.0,3.0, .992 , 3.51 ,-2.02,-2.07, 0.00 , 0.00 ,0.21,-3.88, -4.69 , -5.95 ,-9.83,-0.387
585,최원준,21KRF, -1.057 , 134 ,143.0,1244.0, 330 , 313 ,10.0,7.0, .979 , 2.34 ,-2.39,-1.81, 0.00 , 0.00 ,-0.59,-4.78, -4.60 , -5.92 ,-10.71,-0.472
586,이용규,21키LF, -1.061 , 127 ,123.0,1003.2, 224 , 216 ,5.0,3.0, .987 , 1.98 ,-3.03,-2.89, 0.00 , 0.00 ,-0.05,-5.97, -7.12 , -4.82 ,-10.78,-0.587
587,전준우,21롯LF, -1.138 , 113 ,116.0,969.0, 239 , 233 ,6.0,0.0, 1.000 , 2.22 ,-5.98,-1.02, 0.00 , 0.00 ,0.44,-6.56, -8.11 , -5.11 ,-11.68,-0.64
588,손아섭,21롯RF, -1.222 , 127 ,131.0,1118.0, 232 , 222 ,5.0,5.0, .978 , 1.83 ,-2.05,-4.27, 0.00 , 0.00 ,-0.26,-6.58, -7.04 , -5.85 ,-12.43,-0.647
589,강진성,21N1B, -1.277 , 113 ,115.0,971.1, 907 , 837 ,57.0,13.0, .986 , 8.28 ,-3.69,-0.0, 0.00 , 0.00 ,-0.77,-4.46, -5.50 , -8.35 ,-12.81,-0.445
590,김재환,21두LF, -1.434 , 122 ,125.0,948.0, 207 , 199 ,4.0,4.0, .981 , 1.93 ,-6.09,-3.27, 0.00 , 0.00 ,-0.37,-9.73, -12.29 , -5.01 ,-14.75,-0.947
591,강백호,21K1B, -1.530 , 130 ,132.0,1099.2, 1155 , 1030 ,106.0,19.0, .984 , 9.30 ,-3.86,-0.44, 0.00 , -0.13 ,-1.77,-6.2, -6.75 , -9.63 ,-15.83,-0.599
